genus species name,pbdb_taxon_id,checked,pbdb_taxon_name,pbdb_taxon_rank,species_taxon_id,species_taxon_name,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Lamprocyclas maritalis,,True,,,,,,,,,,,,,,,,,,
Lamprocyclas particollis,,True,,,,,,,,,,,,,,,,,,
Lamprocyrtis heteroporos,,True,,,,,,,,,,,,,,,,,,
Lamprocyrtis neoheteroporos,,True,,,,,,,,,,,,,,,,,,
Lamprocyrtis nigriniae,,True,,,,,,,,,,,,,,,,,,
Lampromitra coronata,,True,,,,,,,,,,,,,,,,,,
Lamptonium fabaeforme,,True,,,,,,,,,,,,,,,,,,
Lamptonium pennatum,152604,True,Lamptonium pennatum,species,152604,Lamptonium pennatum,547,Lamptonium,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lamptonium sanfilippoae,152605,True,Lamptonium sanfilippoae,species,152605,Lamptonium sanfilippoae,547,Lamptonium,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Larcopyle buetschlii,,True,,,,,,,,,,,,,,,,,,
Larcopyle hayesi,,True,,,,,,,,,,,,,,,,,,
Larcopyle nebulum,,True,,,,,,,,,,,,,,,,,,
Larcopyle polycantha,,True,,,,,,,,,,,,,,,,,,
Larcopyle pylomaticus,,True,,,,,,,,,,,,,,,,,,
Larcopyle quadrangula,,True,,,,,,,,,,,,,,,,,,
Larcopyle weddellium,,True,,,,,,,,,,,,,,,,,,
Larcospira minor,,True,,,,,,,,,,,,,,,,,,
Larcospira quadrangula,,True,,,,,,,,,,,,,,,,,,
Lipmanella dictyoceras,,True,,,,,,,,,,,,,,,,,,
Liriospyris longicornuta,,True,,,,,,,,,,,,,,,,,,
Liriospyris parkerae,,True,,,,,,,,,,,,,,,,,,
Liriospyris reticulata,,True,,,,,,,,,,,,,,,,,,
Liriospyris stauropora,,True,,,,,,,,,,,,,,,,,,
Lithelius barbatus,,True,,,,,,,,,,,,,,,,,,
Lithelius minor,,True,,,,,,,,,,,,,,,,,,
Lithelius nautiloides,,True,,,,,,,,,,,,,,,,,,
Lithochytris archaea,152606,True,Lithochytris archaea,species,152606,Lithochytris archaea,556,Lithochytris,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lithochytris vespertilio,152607,True,Lithochytris vespertilio,species,152607,Lithochytris vespertilio,556,Lithochytris,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lithocyclia angusta,,True,,,,,,,,,,,,,,,,,,
Lithocyclia aristotelis,,True,,,,,,,,,,,,,,,,,,
Lithocyclia crux,,True,,,,,,,,,,,,,,,,,,
Lithocyclia ocellus,152608,True,Lithocyclia ocellus,species,152608,Lithocyclia ocellus,192,Lithocyclia,66750,Coccodiscidae,4,Radiolaria,212476,Rhizaria,5,Spumellaria,,,,
Lithomelissa ehrenbergi,,True,,,,,,,,,,,,,,,,,,
Lithomelissa sakaii,,True,,,,,,,,,,,,,,,,,,
Lithomelissa setosa,,True,,,,,,,,,,,,,,,,,,
Lithomelissa sphaerocephalis,,True,,,,,,,,,,,,,,,,,,
Lithomelissa stigi,,True,,,,,,,,,,,,,,,,,,
Lithomelissa tricorns,,True,,,,,,,,,,,,,,,,,,
Lithopera bacca,,True,,,,,,,,,,,,,,,,,,
Lithopera neotera,,True,,,,,,,,,,,,,,,,,,
Lithopera renzae,,True,,,,,,,,,,,,,,,,,,
Lithostrobus hexagonalis,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis aspera,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis biaurita,152610,True,Lophocyrtis biaurita,species,152610,Lophocyrtis biaurita,565,Lophocyrtis,87069,Lophocyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lophocyrtis dumitricai,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis exitelus,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis hadra,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis jacchia,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis keraspera,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis leptetrum,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis longiventer,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis milowi,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis oberhaensliae,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis pegetrum,,True,,,,,,,,,,,,,,,,,,
Lophocyrtis semipolita,,True,,,,,,,,,,,,,,,,,,
Lophophaenoma witjazzi,,True,,,,,,,,,,,,,,,,,,
Lophospyris pentagona,,True,,,,,,,,,,,,,,,,,,
Lychnocanium amphitrite,,True,,,,,,,,,,,,,,,,,,
Lychnocanium babylonis,,True,,,,,,,,,,,,,,,,,,
Lychnocanium bajunensis,,True,,,,,,,,,,,,,,,,,,
Lychnocanium bellum,152614,True,Lychnocanium bellum,species,152614,Lychnocanium bellum,570,Lychnocanoma,65991,Ultranaporidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lychnocanium carinatum,,True,,,,,,,,,,,,,,,,,,
Lychnocanium elongata,,True,,,,,,,,,,,,,,,,,,
Lychnocanium grande,,True,,,,,,,,,,,,,,,,,,
Lychnocanium satelles,,True,,,,,,,,,,,,,,,,,,
Lychnocanium turgidum,,True,,,,,,,,,,,,,,,,,,
Lychnocanium waiareka,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma amphitrite,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma apodora,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma auxilla,152611,True,Lychnocanoma auxilla,species,152611,Lychnocanoma auxilla,570,Lychnocanoma,65991,Ultranaporidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lychnocanoma babylonis,152613,True,Lychnocanoma babylonis,species,152613,Lychnocanoma babylonis,570,Lychnocanoma,65991,Ultranaporidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lychnocanoma bellum,152615,True,Lychnocanoma bellum,species,152615,Lychnocanoma bellum,570,Lychnocanoma,65991,Ultranaporidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Lychnocanoma elongata,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma magnacornuta,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma parallelipes,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma pileus,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma sakaii,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma turgidum,,True,,,,,,,,,,,,,,,,,,
Lychnocanoma nipponica,,True,,,,,,,,,,,,,,,,,,
Lychnodictyum audex,,True,,,,,,,,,,,,,,,,,,
Mitrocalpis araneafera,,True,,,,,,,,,,,,,,,,,,
Nephrospyris renilla,,True,,,,,,,,,,,,,,,,,,
Octopyle stenozona,,True,,,,,,,,,,,,,,,,,,
Ommatartus tetrathalamus,,True,,,,,,,,,,,,,,,,,,
Otosphaera auriculata,,True,,,,,,,,,,,,,,,,,,
Otosphaera polymorpha,,True,,,,,,,,,,,,,,,,,,
Perichlamydium praetextum,,True,,,,,,,,,,,,,,,,,,
Periphaena decora,,True,,,,,,,,,,,,,,,,,,
Periphaena delta,152616,True,Periphaena delta,species,152616,Periphaena delta,238,Periphaena,66750,Coccodiscidae,4,Radiolaria,212476,Rhizaria,5,Spumellaria,,,,
Periphaena heliasteriscus,,True,,,,,,,,,,,,,,,,,,
Periphaena tripyramis,,True,,,,,,,,,,,,,,,,,,
Peripyramis circumtexta,,True,,,,,,,,,,,,,,,,,,
Peripyramis woodringi,,True,,,,,,,,,,,,,,,,,,
Peritiviator dumitricai,,True,,,,,,,,,,,,,,,,,,
Phormostichoartus corbula,,True,,,,,,,,,,,,,,,,,,
Phormocyrtis alexandrae,,True,,,,,,,,,,,,,,,,,,
Phormocyrtis cubensis,,True,,,,,,,,,,,,,,,,,,
Phormocyrtis ligulata,,True,,,,,,,,,,,,,,,,,,
Phormocyrtis proxima,,True,,,,,,,,,,,,,,,,,,
Phormocyrtis striata,152619,True,Phormocyrtis striata,species,152619,Phormocyrtis striata,603,Phormocyrtis,87060,Eucyrtidiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Phormocyrtis turgida,152621,True,Phormocyrtis turgida,species,152621,Phormocyrtis turgida,603,Phormocyrtis,87060,Eucyrtidiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Phormospyris scaphipes,,True,,,,,,,,,,,,,,,,,,
Phormospyris stabilis,,True,,,,,,,,,,,,,,,,,,
Phormostichoartus doliolum,,True,,,,,,,,,,,,,,,,,,
Phormostichoartus fistula,,True,,,,,,,,,,,,,,,,,,
Phorticium polycladum,,True,,,,,,,,,,,,,,,,,,
Plectacantha oikiskos,,True,,,,,,,,,,,,,,,,,,
Podocyrtis ampla,,True,,,,,,,,,,,,,,,,,,
Podocyrtis apeza,,True,,,,,,,,,,,,,,,,,,
Podocyrtis aphorma,,True,,,,,,,,,,,,,,,,,,
Podocyrtis chalara,,True,,,,,,,,,,,,,,,,,,
Podocyrtis diamesa,152627,True,Podocyrtis (Podocyrtis) diamesa,species,152627,Podocyrtis (Podocyrtis) diamesa,613,Podocyrtis,86221,Pterocorythidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Podocyrtis fasciolata,,True,,,,,,,,,,,,,,,,,,
Podocyrtis goetheana,,True,,,,,,,,,,,,,,,,,,
Podocyrtis mitra,,True,,,,,,,,,,,,,,,,,,
Podocyrtis papalis,152629,True,Podocyrtis (Podocyrtis) papalis,species,152629,Podocyrtis (Podocyrtis) papalis,613,Podocyrtis,86221,Pterocorythidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Podocyrtis phyxis,,True,,,,,,,,,,,,,,,,,,
Podocyrtis sinuosa,152628,True,Podocyrtis (Lampterium) sinuosa,species,152628,Podocyrtis (Lampterium) sinuosa,613,Podocyrtis,86221,Pterocorythidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Podocyrtis trachodes,,True,,,,,,,,,,,,,,,,,,
Prunopyle hayesi,,True,,,,,,,,,,,,,,,,,,
Prunopyle tetrapila,,True,,,,,,,,,,,,,,,,,,
Prunopyle titan,,True,,,,,,,,,,,,,,,,,,
Pseudodictyophimus gracilipes,,True,,,,,,,,,,,,,,,,,,
Pterocanium korotnevi,,True,,,,,,,,,,,,,,,,,,
Pterocanium praetextum,,True,,,,,,,,,,,,,,,,,,
Pterocanium prismatium,,True,,,,,,,,,,,,,,,,,,
Pterocanium trilobum,,True,,,,,,,,,,,,,,,,,,
Pterocodon poculum,152636,True,Pterocodon poculum,species,152636,Pterocodon poculum,624,Pterocodon,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Pterocodon ampla,152634,True,Pterocodon ampla,species,152634,Pterocodon ampla,624,Pterocodon,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Pterocodon anteclina,,True,,,,,,,,,,,,,,,,,,
Pterocorys campanula,,True,,,,,,,,,,,,,,,,,,
Pterocorys hertwigii,,True,,,,,,,,,,,,,,,,,,
Pterocorys minythorax,,True,,,,,,,,,,,,,,,,,,
Pterocorys zancleus,,True,,,,,,,,,,,,,,,,,,
Pteroscenium pinnatum,,True,,,,,,,,,,,,,,,,,,
Pterosyringium hamata,,True,,,,,,,,,,,,,,,,,,
Pylospira octopyle,,True,,,,,,,,,,,,,,,,,,
Rhizoplegma boreale,,True,,,,,,,,,,,,,,,,,,
Rhopalastrum profunda,,True,,,,,,,,,,,,,,,,,,
Rhopalocanium ornatum,152638,True,Rhopalocanium ornatum,species,152638,Rhopalocanium ornatum,630,Rhopalocanium,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Saccospyris antarctica,,True,,,,,,,,,,,,,,,,,,
Saccospyris conithorax,,True,,,,,,,,,,,,,,,,,,
Saccospyris praeantarctica,,True,,,,,,,,,,,,,,,,,,
Saturnalis circularis,,True,,,,,,,,,,,,,,,,,,
Sethochytris babylonis,,True,,,,,,,,,,,,,,,,,,
Sethochytris triconiscus,,True,,,,,,,,,,,,,,,,,,
Sethochytris chrysallis,,True,,,,,,,,,,,,,,,,,,
Siphocampe amygdala,,True,,,,,,,,,,,,,,,,,,
Siphocampe arachnea,,True,,,,,,,,,,,,,,,,,,
Siphocampe corbula,,True,,,,,,,,,,,,,,,,,,
Siphocampe lineata,,True,,,,,,,,,,,,,,,,,,
Siphocampe quadrata,,True,,,,,,,,,,,,,,,,,,
Siphocampe acephala,,True,,,,,,,,,,,,,,,,,,
Siphonosphaera martensi,,True,,,,,,,,,,,,,,,,,,
Siphonosphaera polysiphonia,,True,,,,,,,,,,,,,,,,,,
Siphonosphaera tenera,,True,,,,,,,,,,,,,,,,,,
Siphonosphaera vesuvius,,True,,,,,,,,,,,,,,,,,,
Siphostichartus corona,,True,,,,,,,,,,,,,,,,,,
Solenosphaera omnitubus,,True,,,,,,,,,,,,,,,,,,
Solenosphaera quadrata,,True,,,,,,,,,,,,,,,,,,
Sphaeropyle antarctica,,True,,,,,,,,,,,,,,,,,,
Sphaeropyle langii,,True,,,,,,,,,,,,,,,,,,
Sphaeropyle langii-robusta,,True,,,,,,,,,,,,,,,,,,
Sphaeropyle robusta,,True,,,,,,,,,,,,,,,,,,
Sphaeropyle tetrapila,,True,,,,,,,,,,,,,,,,,,
Sphaerozoum punctatum,,True,,,,,,,,,,,,,,,,,,
Spongaster berminghami,,True,,,,,,,,,,,,,,,,,,
Spongaster pentas,,True,,,,,,,,,,,,,,,,,,
Spongaster tetras,,True,,,,,,,,,,,,,,,,,,
Spongatractus balbis,,True,,,,,,,,,,,,,,,,,,
Spongatractus pachystylus,152641,True,Spongatractus pachystylus,species,152641,Spongatractus pachystylus,308,Spongatractus,84514,Stylosphaeridae,4,Radiolaria,212476,Rhizaria,5,Spumellaria,,,,
Spongocore puella,,True,,,,,,,,,,,,,,,,,,
Spongodiscus cruciferus,,True,,,,,,,,,,,,,,,,,,
Spongodiscus resurgens,,True,,,,,,,,,,,,,,,,,,
Spongodiscus rhabdostylus,,True,,,,,,,,,,,,,,,,,,
Spongopyle osculosa,,True,,,,,,,,,,,,,,,,,,
Spongotrochus glacialis,,True,,,,,,,,,,,,,,,,,,
Spongurus bilobatus,,True,,,,,,,,,,,,,,,,,,
Spongurus elliptica,,True,,,,,,,,,,,,,,,,,,
Spongurus cylindricus,,True,,,,,,,,,,,,,,,,,,
Spongurus pylomaticus,,True,,,,,,,,,,,,,,,,,,
Stauroxiphos communis,,True,,,,,,,,,,,,,,,,,,
Stichocorys armata,,True,,,,,,,,,,,,,,,,,,
Stichocorys delmontensis,,True,,,,,,,,,,,,,,,,,,
Stichocorys johnsoni,,True,,,,,,,,,,,,,,,,,,
Stichocorys peregrina,,True,,,,,,,,,,,,,,,,,,
Stichocorys seriata,,True,,,,,,,,,,,,,,,,,,
Stichocorys wolffii,,True,,,,,,,,,,,,,,,,,,
Stylodictya validispina,,True,,,,,,,,,,,,,,,,,,
Stylacontarium acquilonium,,True,,,,,,,,,,,,,,,,,,
Stylatractus neptunus,,True,,,,,,,,,,,,,,,,,,
Stylatractus plato,,True,,,,,,,,,,,,,,,,,,
Stylatractus santaeannae,,True,,,,,,,,,,,,,,,,,,
Stylatractus universus,,True,,,,,,,,,,,,,,,,,,
Stylochlamydium venustum,,True,,,,,,,,,,,,,,,,,,
Stylochlamydium asteriscus,,True,,,,,,,,,,,,,,,,,,
Stylochlamydium bensoni,,True,,,,,,,,,,,,,,,,,,
Stylodictya aculeata,,True,,,,,,,,,,,,,,,,,,
Stylodictya arachnia,,True,,,,,,,,,,,,,,,,,,
Stylodictya multispina,,True,,,,,,,,,,,,,,,,,,
Stylodictya tenuispina,,True,,,,,,,,,,,,,,,,,,
Stylosphaera minor,,True,,,,,,,,,,,,,,,,,,
Stylotrochus nitidus,,True,,,,,,,,,,,,,,,,,,
Tetrapyle octacantha,,True,,,,,,,,,,,,,,,,,,
Thecosphaera akitaensis,,True,,,,,,,,,,,,,,,,,,
Thecosphaera japonica,,True,,,,,,,,,,,,,,,,,,
Thecosphaera pseudojaponica,,True,,,,,,,,,,,,,,,,,,
Theocalyptra davisiana,,True,,,,,,,,,,,,,,,,,,
Theocorys acroria,152644,True,Theocorys acroria,species,152644,Theocorys acroria,678,Theocorys,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocorys anaclasta,152645,True,Theocorys anaclasta,species,152645,Theocorys anaclasta,678,Theocorys,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocorys anapographa,,True,,,,,,,,,,,,,,,,,,
Theocorys perforalvus,,True,,,,,,,,,,,,,,,,,,
Theocorys puriri,,True,,,,,,,,,,,,,,,,,,
Theocorys redondoensis,,True,,,,,,,,,,,,,,,,,,
Theocorys spongoconus,,True,,,,,,,,,,,,,,,,,,
Theocorythium trachelium,,True,,,,,,,,,,,,,,,,,,
Theocorythium vetulum,,True,,,,,,,,,,,,,,,,,,
Theocotyle conica,,True,,,,,,,,,,,,,,,,,,
Theocotyle cryptocephala,152648,True,Theocotyle cryptocephala,species,152648,Theocotyle cryptocephala,679,Theocotyle,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocotyle ficus,,True,,,,,,,,,,,,,,,,,,
Theocotyle nigriniae,152654,True,Theocotyle nigriniae,species,152654,Theocotyle nigriniae,679,Theocotyle,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocotyle venezuelensis,152653,True,Theocotyle venezuelensis,species,152653,Theocotyle venezuelensis,679,Theocotyle,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocotylissa ficus,152660,True,Theocotylissa ficus,species,152660,Theocotylissa ficus,679,Theocotyle,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Theocyrtis annosa,,True,,,,,,,,,,,,,,,,,,
Theocyrtis careotuberosa,,True,,,,,,,,,,,,,,,,,,
Theocyrtis perpumila,,True,,,,,,,,,,,,,,,,,,
Theocyrtis perysinos,,True,,,,,,,,,,,,,,,,,,
Theocyrtis setanios,,True,,,,,,,,,,,,,,,,,,
Theocyrtis tuberosa,,True,,,,,,,,,,,,,,,,,,
Tholospyris baconiana,,True,,,,,,,,,,,,,,,,,,
Tholospyris kantiana,,True,,,,,,,,,,,,,,,,,,
Tholospyris scaphipes,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis bromia,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis norrisi,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis hirsuta,152661,True,Thyrsocyrtis (Thyrsocyrtis) hirsuta,species,152661,Thyrsocyrtis (Thyrsocyrtis) hirsuta,685,Thyrsocyrtis,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Thyrsocyrtis krooni,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis lochites,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis orthotenes,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis pinguisicoides,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis rhizodon,152665,True,Thyrsocyrtis (Thyrsocyrtis) rhizodon,species,152665,Thyrsocyrtis (Thyrsocyrtis) rhizodon,685,Thyrsocyrtis,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Thyrsocyrtis robusta,152667,True,Thyrsocyrtis (Thyrsocyrtis) robusta,species,152667,Thyrsocyrtis (Thyrsocyrtis) robusta,685,Thyrsocyrtis,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Thyrsocyrtis tensa,152673,True,Thyrsocyrtis (Pentalacorys) tensa,species,152673,Thyrsocyrtis (Pentalacorys) tensa,685,Thyrsocyrtis,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Thyrsocyrtis tetracantha,,True,,,,,,,,,,,,,,,,,,
Thyrsocyrtis triacantha,152671,True,Thyrsocyrtis (Pentalacorys) triacantha,species,152671,Thyrsocyrtis (Pentalacorys) triacantha,685,Thyrsocyrtis,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,402,Nassellaria,,,,
Triceraspyris antarctica,,True,,,,,,,,,,,,,,,,,,
Trisolenia megalactis,,True,,,,,,,,,,,,,,,,,,
Tristylospyris triceros,,True,,,,,,,,,,,,,,,,,,
Trisulcus nana,,True,,,,,,,,,,,,,,,,,,
Valkyria pukapuka,,True,,,,,,,,,,,,,,,,,,
Velicucullus oddgurneri,,True,,,,,,,,,,,,,,,,,,
Zealithapium anoectum,,True,,,,,,,,,,,,,,,,,,
Zealithapium mitra,,True,,,,,,,,,,,,,,,,,,
Zealithapium plegmacantha,,True,,,,,,,,,,,,,,,,,,
Zygocircus cimelium,,True,,,,,,,,,,,,,,,,,,
Zygocircus productus,,True,,,,,,,,,,,,,,,,,,
Corbisema flexuosa,435371,True,Corbisema flexuosa,species,435371,Corbisema flexuosa,71282,Corbisema,434214,Corbisemaceae,432613,Ochrophyta,,,306702,Dictyochales,306701,Dictyochophyceae,28595,Life
Dictyocha deflandrei,435372,True,Dictyocha deflandrei,species,435372,Dictyocha deflandrei,71284,Dictyocha,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Dictyocha frenguellii,435373,True,Dictyocha frenguellii,species,435373,Dictyocha frenguellii,71284,Dictyocha,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Distephanus boliviensis,435386,True,Distephanus boliviensis,species,435386,Distephanus boliviensis,434215,Stephanocha,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Distephanus pseudofibulua,,True,,,,,,,,,,,,,,,,,,
Distephanus speculum,98653,True,Distephanus speculum,species,98653,Distephanus speculum,434215,Stephanocha,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Mesocena diodon,435921,True,Mesocena diodon,species,435921,Mesocena diodon,82181,Mesocena,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Naviculopsis foliacea,435388,True,Naviculopsis foliacea,species,435388,Naviculopsis foliacea,387254,Naviculopsis,69592,Dictyochaceae,,,,,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Ammodiscus latus,,True,,,,,,,,,,,,,,,,,,
Ammonia parkinsoniana,,True,,,,,,,,,,,,,,,,,,
Anomalina spherica,,True,,,,,,,,,,,,,,,,,,
Anomalinoides parvumbilia,,True,,,,,,,,,,,,,,,,,,
Anomalinoides sphericus,,True,,,,,,,,,,,,,,,,,,
Anomalinoides subnonionoides,,True,,,,,,,,,,,,,,,,,,
Astrononion kickinskii,,True,,,,,,,,,,,,,,,,,,
Awhea tosta,,True,,,,,,,,,,,,,,,,,,
Bolivina affiliata,,True,,,,,,,,,,,,,,,,,,
Botellina labyrinthica,,True,,,,,,,,,,,,,,,,,,
Brizalina spathula,,True,,,,,,,,,,,,,,,,,,
Brizalina pussilla,,True,,,,,,,,,,,,,,,,,,
Brizalina pygmaea,,True,,,,,,,,,,,,,,,,,,
Bulimina exilis,,True,,,,,,,,,,,,,,,,,,
Bulimina pyrula,385979,True,Bulimina pyrula,species,385979,Bulimina pyrula,1032,Bulimina,103766,Buliminidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Cancris phillipinensis,,True,,,,,,,,,,,,,,,,,,
Cassidulina neocarinata,113296,True,Cassidulina neocarinata,species,113296,Cassidulina neocarinata,1064,Cassidulina,103771,Cassidulinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Cibicides deliquatus,,True,,,,,,,,,,,,,,,,,,
Cibicidoides perforatus,,True,,,,,,,,,,,,,,,,,,
Cibicidoides neoperforatus,,True,,,,,,,,,,,,,,,,,,
Dorothia pseudofiliformis,,True,,,,,,,,,,,,,,,,,,
Dyocibicides primitiva,,True,,,,,,,,,,,,,,,,,,
Ehrenbergina mestayeri,,True,,,,,,,,,,,,,,,,,,
Elphidium batialis,,True,,,,,,,,,,,,,,,,,,
Elphidium charlottense,,True,,,,,,,,,,,,,,,,,,
Evolvocassidulina howei,,True,,,,,,,,,,,,,,,,,,
Evolvocassidulina orientalis,,True,,,,,,,,,,,,,,,,,,
Gavelinopsis hamatus,,True,,,,,,,,,,,,,,,,,,
Globocassidulina canalisutulata,,True,,,,,,,,,,,,,,,,,,
Globocassidulina cuneata,,True,,,,,,,,,,,,,,,,,,
Glomospira challoides,,True,,,,,,,,,,,,,,,,,,
Glomospira goldialis,,True,,,,,,,,,,,,,,,,,,
Gyroidina danvillensis,,True,,,,,,,,,,,,,,,,,,
Haeuslerella finlayi,,True,,,,,,,,,,,,,,,,,,
Haeuslerella morgani,,True,,,,,,,,,,,,,,,,,,
Haeuslerella parri,,True,,,,,,,,,,,,,,,,,,
Haeuslerella pliocenica,,True,,,,,,,,,,,,,,,,,,
Haeuslerella pukekiensis,,True,,,,,,,,,,,,,,,,,,
Haynesina depressa,,True,,,,,,,,,,,,,,,,,,
Hormosinella guttifera,,True,,,,,,,,,,,,,,,,,,
Islandiella islandica,,True,,,,,,,,,,,,,,,,,,
Laticarinina altocamerata,,True,,,,,,,,,,,,,,,,,,
Melonis barleanum,,True,,,,,,,,,,,,,,,,,,
Melonis dorreeni,,True,,,,,,,,,,,,,,,,,,
Neugeborina ovicula,,True,,,,,,,,,,,,,,,,,,
Nodosaria acuminata,,True,,,,,,,,,,,,,,,,,,
Nodosaria advena,,True,,,,,,,,,,,,,,,,,,
Nodosaria pyrula,352096,True,Nodosaria pyrula,species,352096,Nodosaria pyrula,1952,Nodosaria,82197,Nodosariidae,288974,Foraminifera,212476,Rhizaria,429322,Nodosariida,428875,Nodosariata,,
Nonion affine,,True,,,,,,,,,,,,,,,,,,
Nothia robusta,,True,,,,,,,,,,,,,,,,,,
Notorotalia aucklandica,,True,,,,,,,,,,,,,,,,,,
Notorotalia hornibrooki,,True,,,,,,,,,,,,,,,,,,
Notorotalia depressa,,True,,,,,,,,,,,,,,,,,,
Notorotalia hurupiensis,,True,,,,,,,,,,,,,,,,,,
Notorotalia inornata,,True,,,,,,,,,,,,,,,,,,
Notorotalia pliozea,,True,,,,,,,,,,,,,,,,,,
Notorotalia profunda,,True,,,,,,,,,,,,,,,,,,
Notorotalia taranakia,,True,,,,,,,,,,,,,,,,,,
Notorotalia wilsoni,,True,,,,,,,,,,,,,,,,,,
Paracassidulina neocarinata,,True,,,,,,,,,,,,,,,,,,
Portatrochammina bipolaris,,True,,,,,,,,,,,,,,,,,,
Paratrochammina challengeri,,True,,,,,,,,,,,,,,,,,,
Patellinella inconspicua,,True,,,,,,,,,,,,,,,,,,
Planulina costata,,True,,,,,,,,,,,,,,,,,,
Plectofrondicularia pohana,,True,,,,,,,,,,,,,,,,,,
Proxifrons advena,,True,,,,,,,,,,,,,,,,,,
Pseudonodosaria symmetrica,,True,,,,,,,,,,,,,,,,,,
Pullenia eocenica,355100,True,Pullenia eocenica,species,355100,Pullenia eocenica,2324,Pullenia,103796,Chilostomellidae,288974,Foraminifera,212476,Rhizaria,279579,Rotaliida,428504,Globothalamea,,
