Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
349-U1431E-32R-4-A,13,26,849.55,849.68,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/N (dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1103
349-U1431E-32R-4-A,26,51,849.68,849.93,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1104
349-U1431E-32R-4-A,51,64,849.93,850.06,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/N (dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1105
349-U1431E-32R-4-A,64,71,850.06,850.13,,siltstone [Leg339],,siltstone ,siltstone ,70,GLEY 1 4/N (dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,well [BP01],,,,,claystone [Leg339],,claystone ,claystone ,30,100,,,,erosive,horizontal,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1106
349-U1431E-32R-4-A,71,91,850.13,850.33,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/N (dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1107
349-U1431E-32R-4-A,91,97,850.33,850.39,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 4/N (dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1108
349-U1431E-32R-4-A,97,108,850.39,850.5,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 4/N (dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,4,A,1109
349-U1431E-32R-5-A,0,7,850.5,850.57,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,curved,thin bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,5,A,1110
349-U1431E-32R-5-A,7,20,850.57,850.7,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,5,A,1111
349-U1431E-32R-5-A,20,28,850.7,850.78,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/N (dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,curved,thin bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,5,A,1112
349-U1431E-32R-5-A,28,35,850.78,850.85,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,very well [BP01],,,,,,,,,,100,,,,erosive,inclined,thin bed [B01],graded bedding,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,5,A,1113
349-U1431E-32R-5-A,35,78,850.85,851.28,,sandstone [Leg339],with gravel,sandstone ,sandstone with gravel,100,GLEY 1 3/N (very dark gray),lithified [B84],coarse sand [W22_2],6,granule [W22_2],8,well [BP01],,,,,,,,,,100,,,,erosive,curved,thick bed [B01],graded bedding,slight [DB86],1,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,5,A,1114
349-U1431E-32R-6-#1-A,0,19,851.28,851.47,,siltstone [Leg339],,siltstone ,siltstone ,,GLEY 1 3/5G (very dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,moderately well [BP01],,,,,,,,,,,,,,gradational,horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,6,A,1115
349-U1431E-32R-6-#1-A,19,78,851.47,852.06,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,gradational,horizontal,thick bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,6,A,1116
349-U1431E-32R-6-#1-A,78,89,852.06,852.17,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,6,A,1117
349-U1431E-32R-7-A,0,12,852.17,852.29,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1118
349-U1431E-32R-7-A,12,22,852.29,852.39,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1119
349-U1431E-32R-7-A,22,32,852.39,852.49,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1120
349-U1431E-32R-7-A,32,37,852.49,852.54,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1121
349-U1431E-32R-7-A,37,49,852.54,852.66,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1122
349-U1431E-32R-7-A,49,59,852.66,852.76,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1123
349-U1431E-32R-7-A,59,69,852.76,852.86,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1124
349-U1431E-32R-7-A,69,81,852.86,852.98,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1125
349-U1431E-32R-7-A,81,87,852.98,853.04,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1126
349-U1431E-32R-7-A,87,99,853.04,853.16,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1127
349-U1431E-32R-7-A,99,113,853.16,853.3,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,7,A,1128
349-U1431E-32R-8-A,0,16,853.3,853.46,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1129
349-U1431E-32R-8-A,16,33,853.46,853.63,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1130
349-U1431E-32R-8-A,33,58,853.63,853.88,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1131
349-U1431E-32R-8-A,58,111,853.88,854.41,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1132
349-U1431E-32R-8-A,111,126,854.41,854.56,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1133
349-U1431E-32R-8-A,126,143,854.56,854.73,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,8,A,1134
349-U1431E-32R-9-#1-A,0,44,854.73,855.17,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1135
349-U1431E-32R-9-#1-A,0,44,854.73,855.17,,,,,,,,,,5,,6,,,,,,,,,,,,,,,,,,graded bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1136
349-U1431E-32R-9-#2-A,10,17,855.27,855.34,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1137
349-U1431E-32R-9-#2-A,17,21,855.34,855.38,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,,,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1138
349-U1431E-32R-9-#3-A,0,5,855.38,855.43,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,,,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1139
349-U1431E-32R-9-#4-A,0,3,855.43,855.46,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1140
349-U1431E-32R-9-#4-A,3,9,855.46,855.52,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1141
349-U1431E-32R-9-#4-A,9,13,855.52,855.56,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1142
349-U1431E-32R-9-#4-A,13,19,855.56,855.62,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1143
349-U1431E-32R-9-#4-A,19,22,855.62,855.65,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1144
349-U1431E-32R-9-#4-A,22,32,855.65,855.75,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1145
349-U1431E-32R-9-#4-A,32,36,855.75,855.79,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 3/5G (very dark greenish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,,,,lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,32,R,9,A,1146
349-U1431E-33R-1-#1-A,0,24,855.5,855.74,,sandstone [Leg339],,sandstone ,sandstone ,95,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,moderately well [BP01],,,,,claystone [Leg339],,claystone ,claystone ,5,100,,,,erosive,horizontal,medium bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1147
349-U1431E-33R-1-#1-A,24,32,855.74,855.82,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1148
349-U1431E-33R-1-#1-A,32,41,855.82,855.91,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderately well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1149
349-U1431E-33R-1-#1-A,41,51,855.91,856.01,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1150
349-U1431E-33R-1-#1-A,51,57,856.01,856.07,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderately well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],concretion [BJ80],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1151
349-U1431E-33R-1-#1-A,57,63,856.07,856.13,,claystone [Leg339],,claystone ,claystone ,,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,,,,,gradational,horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1152
349-U1431E-33R-1-#1-A,63,71,856.13,856.21,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderately well [BP01],,,,,,,,,,,,,,erosive,horizontal,medium bed [B01],graded bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1153
349-U1431E-33R-1-#1-A,71,87,856.21,856.37,,claystone [Leg339],,claystone ,claystone ,60,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,siltstone [Leg339],,siltstone ,siltstone ,40,100,,,,,,,concretion [BJ80],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1154
349-U1431E-33R-1-#1-A,71,87,856.21,856.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,graded bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,1,A,1155
349-U1431E-33R-2-#1-A,0,9,856.37,856.46,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,2,A,1156
349-U1431E-33R-2-#1-A,9,73,856.46,857.1,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,thick bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,2,A,1157
349-U1431E-33R-2-#1-A,73,84,857.1,857.21,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,2,A,1158
349-U1431E-33R-3-#1-A,0,9,857.21,857.3,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,3,A,1159
349-U1431E-33R-3-#1-A,9,99,857.3,858.2,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,very well [BP01],,,,,,,,,,100,,,,erosive,curved,thick bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,3,A,1160
349-U1431E-33R-3-#1-A,99,113,858.2,858.34,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,3,A,1161
349-U1431E-33R-3-#1-A,113,129,858.34,858.5,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,3,A,1162
349-U1431E-33R-4-#1-A,0,5,858.5,858.55,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],rhythmic lamination,moderate [DB86],2,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,33,R,4,A,1163
