file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/4/24/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/4/24/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/4/23/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/4/23/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/4/23/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/4/23/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/4/23/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/4/25/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/4/25/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/4/25/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/4/25/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/146A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/146A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/146A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/150/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/150/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/150/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/150/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/150/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/150/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/151/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/151/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/151/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/151/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/151/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/151/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/154A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/154A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/154A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/154A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/150A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/150A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/147C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/147C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/147C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/147C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/147B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/153/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/153/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/153/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/153/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/153/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/153/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/154/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/154/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/154/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/154/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/152/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/152/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/152/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/152/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/152/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/148/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/148/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/148/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/148/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/146/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/146/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/146/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/146/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/146/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/146/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/147A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/147/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/147/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/147/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/147/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/15/149/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/15/149/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/15/149/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/15/149/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/15/149/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/542A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78A/542A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78A/542A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/543/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/78A/543/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/78A/543/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78A/543/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78A/543/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78A/543/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/542/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78A/542/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78A/542/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/543A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78A/543A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78A/543A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/543A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78A/541/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78A/541/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78A/541/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78A/541/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/21A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/21A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/21A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/20C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/20C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/20B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/20B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/20/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/18/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/18/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/18/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/18/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/16/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/16/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/16/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/16/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/17/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/17/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/19/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/19/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/19/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/19/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/21/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/21/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/21/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/17B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/17B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/13A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/13A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/13A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/20A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/20A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/20A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/15/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/15/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/15/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/15/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/17A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/17A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/17A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/13/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/13/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/13/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/14/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/14/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/14/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/14/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/3/22/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/3/22/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/3/22/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/117A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/117A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/117A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/116/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/12/116/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/116/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/111/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/111/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/118/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/118/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/118/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/119/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/12/119/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/119/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/12/119/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/117/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/112A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/111A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/111A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/12/111A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/116A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/12/116A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/116A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/112/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/112/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/112/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/115/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/115/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/114/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/114/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/114/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/12/113/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/12/113/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/574C/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/574C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/574C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/574C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/574C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/85/572A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/572A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/572A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/85/572A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/574B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/574B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/575A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/85/575A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/85/575A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/575A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/575A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/575A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/573B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/573B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/573B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/573B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/573B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/572/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/85/572/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/575/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/575/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/575/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/575/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/574/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/85/574/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/574/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/574/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/574/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/573/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/85/573/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/573/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/573/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/573/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/572B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572D/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/85/572D/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/572D/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/572D/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/85/572D/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572D/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/85/572D/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/572C/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/572C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/572C/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/85/572C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/574A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/574A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/574A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/575B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/575B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/575B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/575C/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/575C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/575C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/573A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/573A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/573A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/85/571/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/85/571/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/85/571/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/513A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/71/513A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/513A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/71/513A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/513A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/71/513A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/513A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/71/513A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/513A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/71/513A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/511/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/71/511/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/511/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/71/511/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/511/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/71/511/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/511/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/71/511/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/71/511/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/71/511/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/512A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/512A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/71/512A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/512A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/71/512A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/71/512A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/71/512A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/514/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/71/514/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/514/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/71/514/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/514/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/513/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/71/513/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/513/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/513/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/71/512/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/71/512/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/512/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/71/512/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/71/512/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/71/512/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/71/512/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/71/512/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/71/512/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/76/533/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/76/533/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/76/533/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/76/533/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/76/534/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/76/534/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/76/534/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/76/534A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/76/534A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/76/534A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/76/533A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/76/533A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/76/533A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/76/533A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/556/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/556/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/556/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/560/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/560/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/560/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/558/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/558/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/82/558/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/558/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/82/558/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/559/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/559/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/559/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/561/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/561/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/561/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/557/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/557/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/557/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/564/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/564/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/564/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/563/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/82/563/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/82/563/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/82/563/nannos.csv,taxa,nannofossils
