Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data
340-U1396A-11H-5-A,340,U1396,A,11,11-5,H,5,A,140,146,98.41,98.47,minimal [drilling disturbance],1,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,Pumice clast are contained in hemipelagic sediments,10,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,10,0,0,90,,very poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,0,5,98.47,98.52,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,medium sand [T07],6,calcareous sand [Leg210],20,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,10,65,0,10,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,5,36,98.52,98.83,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,36,48,98.83,98.95,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,2,100,,0,,0,,0,,0,,0,,0,,,,angular,0,0,0,10,70,0,20,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,48,56,98.95,99.03,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,100,,0,,0,,0,,0,,0,,0,,,,angular,20,0,1,5,10,0,0,0,64,0,,extremely poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,56,60,99.03,99.07,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,15,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-6-A,340,U1396,A,11,11-6,H,6,A,60,147,99.07,99.94,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-11H-7-A,340,U1396,A,11,11-7,H,7,A,0,81,99.94,100.75,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-CC-A,340,U1396,A,11,11-CC,H,CC,A,0,4.5,100.75,100.795,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
340-U1396A-11H-CC-A,340,U1396,A,11,11-CC,H,CC,A,4.5,29,100.795,101.04,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-1-A,340,U1396,A,12,12-1,H,1,A,0,67,100.6,101.27,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic carbonate ooze with some pumiceous material (20%). There are 2 layers of very vague greenish color (50 and 56cm),0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,0,0,0,80,0,0,,moderate [BP01],absent [alteration],0,calcareous ooze and minor amount of pumice grains,,,,,,,,,
340-U1396A-12H-1-A,340,U1396,A,12,12-1,H,1,A,67,69,101.27,101.29,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,Dark gray colored andesitic ash layer ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,98,0,0,2,0,0,,moderate [BP01],absent [alteration],0,ash composed of crystals of  plagioclase (70%) and pyroxene (30%),,,,,,,,,
340-U1396A-12H-1-A,340,U1396,A,12,12-1,H,1,A,69,107,101.29,101.67,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,"Light gray colored tuffaceous calcareous sediment with  a sandy patch (85-87cm), probably caused by bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,10,0,0,40,0,0,,moderate [BP01],absent [alteration],0,slightly weathered pumiceous tuff with some biogenic material,,,,,,,,,
340-U1396A-12H-1-A,340,U1396,A,12,12-1,H,1,A,107,109,101.67,101.69,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,Dark gray colored andesitic ash layer ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,15,0,0,5,0,0,,moderate [BP01],absent [alteration],0,ash composed of pyroxene and groundmass,,,,,,,,,
340-U1396A-12H-1-A,340,U1396,A,12,12-1,H,1,A,109,150,101.69,102.1,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,White colored tuffaceous calcareous sediment with no obvious structure or layering,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,2,0,0,48,0,0,,moderate [BP01],absent [alteration],0,slightly weathered pumiceous tuff with some biogenic material,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,0,3,102.1,102.13,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,10,0,0,90,,well [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,3,24,102.13,102.34,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,24,28,102.34,102.38,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,granule [T07],9,,,,,100,tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,50,45,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,28,61,102.38,102.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,61,63,102.71,102.73,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],99,silt-fine mud [T07],2,calcareous sand [Leg210],1,fine sand [T07],4,100,tephra or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,40,0,50,5,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,63,76,102.73,102.86,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,0,0,80,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,76,116,102.86,103.26,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,116,120,103.26,103.3,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,30,40,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,120,123,103.3,103.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,"tephra mixed with background sediment, the boundary is deformed and a muddy clast of this layer is in the upper tephra layer.",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,20,30,0,0,0,0,30,,very poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-2-A,340,U1396,A,12,12-2,H,2,A,123,150,103.33,103.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,0,6.5,103.6,103.665,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,6.5,12,103.665,103.72,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,2,,0,,0,,0,,0,,,,,80,0,2,10,8,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,12,48,103.72,104.08,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,48,53,104.08,104.13,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,70,0,0,5,20,0,5,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,53,74,104.13,104.34,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,100,pebble [W22_2],0,,0,,0,,0,,,,angular,0,0,0,50,0,0,50,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,74,78.5,104.34,104.385,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,50,0,0,50,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,78.5,103,104.385,104.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,103,107,104.63,104.67,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],55,fine mud [T07],3,volcaniclastic-sand [BGS-S81],45,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,10,15,25,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,107,116.5,104.67,104.765,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,116.5,121,104.765,104.81,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,50,0,0,50,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,121,136,104.81,104.96,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,136,143,104.96,105.03,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],80,fine mud [T07],3,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,50,0,0,50,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-3-A,340,U1396,A,12,12-3,H,3,A,143,150,105.03,105.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,0,10,105.1,105.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,50,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,10,13,105.2,105.23,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,30,80,,0,,0,,10,,10,,0,,0,,,rounded pumice,rounded,0,0,0,0,0,0,0,50,0,50,,extremely poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,13,75,105.23,105.85,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,50,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,75,78,105.85,105.88,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,banded pumice,0,0,,0,,0,,0,,0,,0,,0,,,,,95,0,0,0,5,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,78,104,105.88,106.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,50,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,104,106,106.14,106.16,minimal [drilling disturbance],1,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,65,5,0,5,0,5,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,106,111,106.16,106.21,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,55,20,10,5,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-4-A,340,U1396,A,12,12-4,H,4,A,111,126,106.21,106.36,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,50,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,0,5,106.36,106.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],80,silt-fine mud [T07],2,ash [F&S84],20,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,5,9,106.41,106.45,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,30,0,0,10,40,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,9,24,106.45,106.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],80,silt-fine mud [T07],2,ash [F&S84],20,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,24,28,106.6,106.64,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],50,granule [T07],9,volcaniclastic-mud [BGS-S81],50,fine mud [T07],3,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,0,80,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,28,40,106.64,106.76,minimal [drilling disturbance],1,carbonate ooze [Leg178],80,silt-fine mud [T07],2,ash [F&S84],20,fine mud [T07],3,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,40,46,106.76,106.82,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-5-A,340,U1396,A,12,12-5,H,5,A,46,88,106.82,107.24,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,60,0,15,0,0,0,0,5,,very poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-CC-A,340,U1396,A,12,12-CC,H,CC,A,0,8,107.24,107.32,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-12H-CC-A,340,U1396,A,12,12-CC,H,CC,A,8,14,107.32,107.38,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,moderate [BP01],absent [alteration],0,PAL,,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,0,9,107.3,107.39,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,dark gray colored mud,,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,9,53,107.39,107.83,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,granule [T07],9,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,0,0,10,0,0,60,0,0,,poor [BP01],absent [alteration],0,calcareous sediment with rare pumice clast (pebbles). There is one thin layer bearing darker color (16cm) ,,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,53,58,107.83,107.88,minimal [drilling disturbance],1,ash [F&S84],100,granule [T07],9,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,0,0,40,0,0,30,0,0,,poor [BP01],absent [alteration],0,"pumiceous ash layer with 40% of crystals (pl, px, and mt) and contamination of  biogenic material ",,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,58,102,107.88,108.32,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,pebble [W22_2],9,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,0,0,0,80,0,0,,poor [BP01],absent [alteration],0,calcareous sediment with rare pumice clast (pebbles). ,,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,102,108,108.32,108.38,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,0,0,0,50,0,0,,poor [BP01],absent [alteration],0,Pumiceous ash layer with 50% contamination of biogenic material,,,,,,,,,
340-U1396A-13H-1-A,340,U1396,A,13,13-1,H,1,A,108,150,108.38,108.8,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,unconsolidated,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,0,0,0,80,0,0,,moderate [BP01],absent [alteration],0,Calcareous ooze with extensive bioturbation. Some pumiceous material contaminated.,,,,,,,,,
340-U1396A-13H-2-A,340,U1396,A,13,13-2,H,2,A,0,102,108.8,109.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,1,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-13H-2-A,340,U1396,A,13,13-2,H,2,A,102,112,109.82,109.92,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,silt-fine mud [T07],2,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,potential reworked tephra layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,moderate [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-13H-2-A,340,U1396,A,13,13-2,H,2,A,112,116,109.92,109.96,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,medium sand [T07],6,calcareous sand [Leg210],1,fine sand [T07],4,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,20,40,0,9,1,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-2-A,340,U1396,A,13,13-2,H,2,A,116,150,109.96,110.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-13H-3-A,340,U1396,A,13,13-3,H,3,A,0,55,110.3,110.85,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-3-A,340,U1396,A,13,13-3,H,3,A,55,57.5,110.85,110.875,minimal [drilling disturbance],1,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,"Major component is carbonate fragments, and potential bioclastic tubidite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,5,0,5,80,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-3-A,340,U1396,A,13,13-3,H,3,A,57.5,60,110.875,110.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],70,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],30,silt-fine mud [T07],2,100,Hemipelagic sediments including minor volcaniclastic components,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,30,0,0,70,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-3-A,340,U1396,A,13,13-3,H,3,A,60,139.5,110.9,111.695,minimal [drilling disturbance],1,carbonate ooze [Leg178],97,silt-fine mud [T07],2,volcaniclastic-gravel [BGS-S81],3,pebble [W22_2],9,100,Hemipelagic sediment with pebble sized vesiculated lava fragments in the lower part. The clasts are probably reworked grains originating from the bottom layer of this section.,3,0,,0,,0,,100,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-3-A,340,U1396,A,13,13-3,H,3,A,139.5,150,111.695,111.8,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,granule [T07],9,calcareous sand [Leg210],5,fine sand [T07],4,100,Normal grading of vesiculated lava grains with a concentration of crystal in the top of this layer.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,70,15,0,0,5,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
