Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass comments,File Data,Extra Sample ID Data
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,9,21,50.59,50.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,21,53,50.71,51.03,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,85,100,pebble [W22_2],0,,0,,0,,0,,0,,0,pebble [W22_2],,,rounded,75,0,5,0,20,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,53,61,51.03,51.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,61,73,51.11,51.23,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,10,0,85,0,0,0,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,73,150,51.23,52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,8,30,pebble [W22_2],0,,0,,0,,0,,0,,70,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-5-A,340,U1397,A,7,7-5,H,5,A,0,12,52,52.12,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-5-A,340,U1397,A,7,7-5,H,5,A,12,16,52.12,52.16,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,99,0,0,0,1,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-5-A,340,U1397,A,7,7-5,H,5,A,16,56,52.16,52.56,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-5-A,340,U1397,A,7,7-5,H,5,A,56,57,52.56,52.57,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,40,0,60,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-5-A,340,U1397,A,7,7-5,H,5,A,57,61,52.57,52.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],40,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,0,0,0,0,60,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-6-A,340,U1397,A,7,7-6,H,6,A,0,10,52.61,52.71,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,75,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-6-A,340,U1397,A,7,7-6,H,6,A,10,150,52.71,54.11,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,75,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-7-A,340,U1397,A,7,7-7,H,7,A,0,75,54.11,54.86,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,"massive, volcaniclastic turbidite",0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,75,0,0,0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-CC-A,340,U1397,A,7,7-CC,H,CC,A,0,16,54.86,55.02,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,75,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-1-A,340,U1397,A,8,8-1,H,1,A,0,5,55,55.05,slight [drilling disturbance],2,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,10,0,0,50,20,10,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-1-A,340,U1397,A,8,8-1,H,1,A,5,15,55.05,55.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-1-A,340,U1397,A,8,8-1,H,1,A,15,93,55.15,55.93,minimal [drilling disturbance],1,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,20,90,granule [T07],0,,0,,0,,0,,10,fine mud [T07],0,,,,rounded,0,0,10,0,10,0,0,50,20,10,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-2-A,340,U1397,A,8,8-2,H,2,A,0,93,55.93,56.86,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,15,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,10,0,10,0,0,50,20,10,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-3-A,340,U1397,A,8,8-3,H,3,A,0,109,56.86,57.95,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,15,60,pebble [W22_2],0,,0,,0,,0,,0,,40,fine mud [T07],,Other=mud clasts.,rounded,0,0,10,0,10,0,0,50,20,10,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-8H-4-A,340,U1397,A,8,8-4,H,4,A,0,98,57.95,58.93,high [drilling disturbance],6,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,A part of turbidite with mixed calcareous and volcaniclastic sand containing  some pebble-sized pumice and mud clasts.,3,90,,0,,0,,0,,0,,10,fine mud [T07],0,,,Pumice clasts and mud clasts,rounded,2,0,5,3,10,0,0,50,20,10,,moderate [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-8H-5-A,340,U1397,A,8,8-5,H,5,A,0,121,58.93,60.14,high [drilling disturbance],6,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,A part of turbidite with mixed calcareous and volcaniclastic sand containing some pebble-sized pumice and mud clasts,5,80,,0,,0,,0,,0,,20,,0,,,Pumice and mud clasts,rounded,0,0,15,0,5,0,0,40,25,15,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-6-A,340,U1397,A,8,8-6,H,6,A,0,136,60.14,61.5,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,15,25,pebble [W22_2],25,pebble [W22_2],0,,0,,0,,0,,50,fine mud [T07],,Other=mud clasts.,rounded,0,0,10,0,10,0,0,50,20,10,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-8H-CC-A,340,U1397,A,8,8-CC,H,CC,A,0,5,61.5,61.55,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-8H-CC-A,340,U1397,A,8,8-CC,H,CC,A,5,16,61.55,61.66,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,15,40,pebble [W22_2],0,,0,,0,,0,,0,,60,fine mud [T07],,Other=mud clasts.,rounded,0,0,10,0,5,0,0,35,25,25,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-1-A,340,U1397,A,9,9-1,H,1,A,0,29,61.6,61.89,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,20,10,50,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-1-A,340,U1397,A,9,9-1,H,1,A,29,37,61.89,61.97,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,,,,,,,100,,30,0,,0,,75,pebble [W22_2],25,pebble [W22_2],0,,0,,0,,,,angular,0,0,0,0,20,0,20,10,50,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-1-A,340,U1397,A,9,9-1,H,1,A,37,107,61.97,62.67,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,Other=fine sand/mud clast,angular,0,0,0,0,20,0,20,10,50,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-2-A,340,U1397,A,9,9-2,H,2,A,0,125,62.67,63.92,moderate [drilling disturbance],4,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,20,10,50,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-3-A,340,U1397,A,9,9-3,H,3,A,0,150,63.92,65.42,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],55,medium sand [T07],6,calcareous sand [Leg210],45,medium sand [T07],6,100,A part of turbidite with mixed calcareous and volcaniclastic sand containing minor mud clasts.,1,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,Mud clasts,angular,0,0,5,0,50,0,0,0,45,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-4-A,340,U1397,A,9,9-4,H,4,A,0,77,65.42,66.19,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],65,medium sand [T07],6,calcareous sand [Leg210],35,medium sand [T07],6,100,A part of turbidite with mixed calcareous and volcaniclastic sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,50,0,0,15,10,10,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-4-A,340,U1397,A,9,9-4,H,4,A,77,102,66.19,66.44,high [drilling disturbance],6,calcareous sand [Leg210],55,granule [T07],9,volcaniclastic-gravel [BGS-S81],45,granule [T07],9,100,A (basal) part of turbidite with mixed calcareous and volcaniclastic sand. The lowermost is very coarse up to pebble size.,1,100,,0,,0,,0,,0,,0,,0,,,Single pumice clast,rounded,0,0,20,0,25,0,5,15,20,15,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-9H-CC-A,340,U1397,A,9,9-CC,H,CC,A,0,6,66.44,66.5,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-9H-CC-A,340,U1397,A,9,9-CC,H,CC,A,6,19,66.5,66.63,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,85,0,,0,,80,pebble [W22_2],10,pebble [W22_2],0,,0,,10,pebble [W22_2],,,angular,0,0,0,0,20,0,20,10,50,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-1-A,340,U1397,A,10,10-1,H,1,A,0,10,66.6,66.7,severe [drilling disturbance],7,carbonate ooze [Leg178],50,very fine mud [T07],1,volcaniclastic-mud [BGS-S81],50,very fine mud [T07],1,100,Probably caused by drilling disturbance.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-10H-1-A,340,U1397,A,10,10-1,H,1,A,10,80,66.7,67.4,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],95,granule [T07],9,calcareous sand [Leg210],5,fine sand [T07],4,100,Pumice concentration part of the top of thick turbidite.,1,100,,0,,0,,0,,0,,0,,0,,,Single pumice clast,rounded,55,0,5,5,25,0,5,2,3,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-1-A,340,U1397,A,10,10-1,H,1,A,80,142.5,67.4,68.025,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],90,very coarse sand [T07],8,calcareous sand [Leg210],10,fine sand [T07],4,100,Basal part of turbidite.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,0,0,80,0,0,0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-1-A,340,U1397,A,10,10-1,H,1,A,142.5,144,68.025,68.04,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],90,very fine mud [T07],1,carbonate ooze [Leg178],10,fine mud [T07],3,100,Very fine sediment layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-10H-1-A,340,U1397,A,10,10-1,H,1,A,144,150,68.04,68.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,very coarse sand [T07],8,calcareous sand [Leg210],10,fine sand [T07],4,100,A part of turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,0,0,80,0,0,0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-2-A,340,U1397,A,10,10-2,H,2,A,0,28,68.1,68.38,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,very coarse sand [T07],8,calcareous sand [Leg210],15,very coarse sand [T07],8,100,Basal part of mixed volcaniclastic and bioclastic turbidite,1,100,,0,,0,,0,,0,,0,,0,,,,rounded,2,0,10,5,68,0,0,2,8,5,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-2-A,340,U1397,A,10,10-2,H,2,A,28,49,68.38,68.59,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],85,very coarse sand [T07],8,calcareous sand [Leg210],15,very coarse sand [T07],8,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,2,0,10,5,68,0,0,2,8,5,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-2-A,340,U1397,A,10,10-2,H,2,A,49,111,68.59,69.21,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-10H-2-A,340,U1397,A,10,10-2,H,2,A,111,114,69.21,69.24,slight [drilling disturbance],2,calcareous sand [Leg210],85,medium sand [T07],6,volcaniclastic-sand [BGS-S81],15,fine medium sand [T07],5,100,Bioclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,5,10,0,0,40,20,25,,moderate [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-10H-2-A,340,U1397,A,10,10-2,H,2,A,114,150,69.24,69.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-10H-3-A,340,U1397,A,10,10-3,H,3,A,0,45,69.6,70.05,moderate [drilling disturbance],4,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,0,0,40,0,0,5,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-3-A,340,U1397,A,10,10-3,H,3,A,45,55,70.05,70.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-3-A,340,U1397,A,10,10-3,H,3,A,55,150,70.15,71.1,minimal [drilling disturbance],1,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,,30,95,pebble [W22_2],0,,0,,0,,0,,0,,5,fine mud [T07],,Other = mud clasts.,angular,40,0,0,0,40,0,0,5,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-4-A,340,U1397,A,10,10-4,H,4,A,0,150,71.1,72.6,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,calcareous sand [Leg210],10,coarse sand [T07],7,100,,30,70,pebble [W22_2],0,,0,,0,,0,,0,,30,fine mud [T07],,Other = mud clasts.,angular,0,0,5,5,75,0,5,5,2,3,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-5-A,340,U1397,A,10,10-5,H,5,A,0,67,72.6,73.27,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,calcareous sand [Leg210],10,coarse sand [T07],7,100,,10,95,pebble [W22_2],0,,0,,0,,0,,0,,5,fine mud [T07],,Other = mud clasts.,angular,0,0,5,5,75,0,5,5,2,3,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-CC-A,340,U1397,A,10,10-CC,H,CC,A,0,18,73.27,73.45,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,calcareous sand [Leg210],10,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,5,75,0,5,5,2,3,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-10H-CC-A,340,U1397,A,10,10-CC,H,CC,A,18,25,73.45,73.52,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-11H-1-A,340,U1397,A,11,11-1,H,1,A,0,27,73.5,73.77,destroyed [drilling disturbance],8,volcaniclastic-gravel [BGS-S81],70,pebble [W22_2],9,volcaniclastic-mud [BGS-S81],30,fine mud [T07],3,100,Coarse fragments caused by drilling disturbance.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-11H-1-A,340,U1397,A,11,11-1,H,1,A,27,151,73.77,75.01,slight [drilling disturbance],2,carbonate ooze [Leg178],60,silt-fine mud [T07],2,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,"Clasts and matrix of debris avalanche deposit. Clast size is up to >20 cm and composed of silty to muddy calcareous materials and volcaniclastic mud. Occasionally fragments of sandy tephra layers are present. The matrix component is mudy to silty carbonate materials, and some parts are mixture of carbonate and volcanic materials.",60,0,,0,,2,cobble [T07],0,,0,,98,cobble [T07],0,,,Clast is composed of muddy sediment and in fact the maxim grain size reaches up to 30 cm.,rounded,0,0,0,0,5,0,0,20,75,0,,very poor [BP01],moderate [alteration],4,,churned or chaotic strata,,,Each clast is hightly deformed.,,,
340-U1397A-11H-2-A,340,U1397,A,11,11-2,H,2,A,0,150,75.01,76.51,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine mud [T07],3,100,Debris avalanche deposit consists of calcareous silt to mud clasts and calcareous mudy matrix. Fragments of massive lava and tephra layers are also contained in this chaotic sediment.,20,0,,0,,15,,0,,0,,75,,10,,,Fragments of tephra layers are also contained as clasts.,angular,0,0,1,0,1,0,8,10,50,30,,very poor [BP01],moderate [alteration],4,,churned or chaotic strata,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,0,31,76.51,76.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,60,0,,0,,2,fine sand [T07],0,,0,,98,fine mud [T07],0,,,,rounded,0,0,0,0,5,0,0,20,75,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,31,35,76.82,76.86,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,99,0,0,0,1,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,35,41,76.86,76.92,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,99,0,0,0,1,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,41,61,76.92,77.12,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,coarse sand [T07],7,100,,5,100,very coarse sand [T07],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,98,0,0,1,1,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,61,100,77.12,77.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,100,101,77.51,77.52,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,101,104,77.52,77.55,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,104,108,77.55,77.59,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,108,113,77.59,77.64,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,113,115,77.64,77.66,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,115,119,77.66,77.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,119,120,77.7,77.71,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,120,123,77.71,77.74,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,123,125,77.74,77.76,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,125,127,77.76,77.78,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
