dupes and comments,Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance type,Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1413A-17H-2-A,344,U1413,A,17,17-2,H,2,A,0,80,130.91,131.71,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-17H-2-A,344,U1413,A,17,17-2,H,2,A,80,102,131.71,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-17H-3-A,344,U1413,A,17,17-3,H,3,A,0,142,131.93,133.35,,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-17H-4-A,344,U1413,A,17,17-4,H,4,A,0,128,133.35,134.63,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-17H-4-A,344,U1413,A,17,17-4,H,4,A,128,150,134.63,134.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-17H-5-A,344,U1413,A,17,17-5,H,5,A,0,79,134.85,135.64,,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-17H-CC-A,344,U1413,A,17,17-CC,H,CC,A,0,8,135.64,135.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-18H-1-A,344,U1413,A,18,18-1,H,1,A,0,142,135.7,137.12,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-18H-2-A,344,U1413,A,18,18-2,H,2,A,0,129,137.12,138.41,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-18H-2-A,344,U1413,A,18,18-2,H,2,A,129,152,138.41,138.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-18H-3-A,344,U1413,A,18,18-3,H,3,A,0,80,138.64,139.44,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-18H-4-A,344,U1413,A,18,18-4,H,4,A,0,83,139.44,140.27,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-18H-CC-A,344,U1413,A,18,18-CC,H,CC,A,0,33,140.27,140.6,gas expansion,moderate [drilling disturbance],4,silty,clay [USGS],,10GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,medium silt [W22_2],4,"Common shell, shell fragments and small pods of biogenic silica material, matrix is slightly calcareous.",,,,,,,,,,,,common [B06],4,Common shell fragments and fish scales all over the segement,,,
,344-U1413A-19X-1-A,344,U1413,A,19,19-1,X,1,A,0,150,140.6,142.1,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous.",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-2-A,344,U1413,A,19,19-2,X,2,A,0,150,142.1,143.6,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous.",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-3-A,344,U1413,A,19,19-3,X,3,A,0,137,143.6,144.97,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous.",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-4-A,344,U1413,A,19,19-4,X,4,A,0,96,144.97,145.93,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous.",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-4-A,344,U1413,A,19,19-4,X,4,A,96,122,145.93,146.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-19X-5-A,344,U1413,A,19,19-5,X,5,A,0,70,146.19,146.89,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous; ",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-5-A,344,U1413,A,19,19-5,X,5,A,70,81,146.89,147.0,,minimal [drilling disturbance],1,silty,tephra [FS84],with volcanic ash [Leg339],N 4 (dark gray),tephra ,tephra  with volcanic ash [Leg339],clay [W22_2],1,silt [W22_1],2,Light-colored ash enriched in several mm-sized pods and distributed throughout clay matrix ,,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-5-A,344,U1413,A,19,19-5,X,5,A,81,150,147.0,147.69,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous; ",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-6-A,344,U1413,A,19,19-6,X,6,A,0,142,147.69,149.11,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous; ",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-CC-A,344,U1413,A,19,19-CC,X,CC,A,0,16,149.11,149.27,,minimal [drilling disturbance],1,silty,clay [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),silty  clay ,silty clay  with biogenic components [Leg339],clay [W22_2],1,silt [W22_1],2,"Common shell, shell fragments and small pods of biogenic silica material, fish scales, matrix is slightly calcareous; ",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-19X-CC-A,344,U1413,A,19,19-CC,X,CC,A,16,25,149.27,149.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-20X-1-A,344,U1413,A,20,20-1,X,1,A,0,66,150.3,150.96,void,moderate to high [drilling disturbance],5,,silt [USGS],with biogenic components [Leg339],5GY 3/1 (very dark greenish gray),silt ,silt  with biogenic components [Leg339],silt [W22_1],2,sand [W22_1],3,"common mm-sized shell fragments, increasing downsection, no visible lamination, carbonaceous matrix",,,,,,,,,,,,,,,,,
,344-U1413A-20X-1-A,344,U1413,A,20,20-1,X,1,A,66,138,150.96,151.68,void,high [drilling disturbance],6,,sand [USGS],with biogenic components [Leg339],5GY 3/1 (very dark greenish gray),sand ,sand  with biogenic components [Leg339],sand [W22_1],3,sand [W22_1],3,"abundant mm-sized shell fragments, increasing downsection, no visible lamination, carbonaceous matrix",,,,,,,,,,,,,,Void left below 119 cm,,,
,344-U1413A-20X-2-A,344,U1413,A,20,20-2,X,2,A,0,142,151.68,153.1,biscuit,slight to moderate [drilling disturbance],3,,clay [USGS],,10GY 3/1 (very dark greenish gray),clay ,clay ,clay [W22_2],1,silt [W22_1],2,calcareous matrix,,,,,,,,,,,,,,,,,
,344-U1413A-20X-3-A,344,U1413,A,20,20-3,X,3,A,0,80,153.1,153.9,biscuit,slight to moderate [drilling disturbance],3,,clay [USGS],,10GY 3/1 (very dark greenish gray),clay ,clay ,clay [W22_2],1,silt [W22_1],2,calcareous matrix,,,,,,,,,,,,,,,,,
,344-U1413A-20X-4-A,344,U1413,A,20,20-4,X,4,A,0,66,153.9,154.56,biscuit,slight to moderate [drilling disturbance],3,,clay [USGS],,10GY 3/1 (very dark greenish gray),clay ,clay ,clay [W22_2],1,silt [W22_1],2,calcareous matrix,,,,,,,,,,,,,,,,,
,344-U1413A-20X-4-A,344,U1413,A,20,20-4,X,4,A,66,90,154.56,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-20X-5-A,344,U1413,A,20,20-5,X,5,A,0,75,154.8,155.55,biscuit,moderate [drilling disturbance],4,,clay [USGS],,10GY 3/1 (very dark greenish gray),clay ,clay ,clay [W22_2],1,silt [W22_1],2,calcareous matrix,,,,,,,,,,,,,,,,,
,344-U1413A-20X-5-A,344,U1413,A,20,20-5,X,5,A,75,118,155.55,155.98,biscuit,high [drilling disturbance],6,,claystone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with biogenic components ,,,,,"calcareous matrix, rare biogenic components",,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-20X-5-A,344,U1413,A,20,20-5,X,5,A,118,133,155.98,156.13,biscuit,moderate [drilling disturbance],4,silty,clay [USGS],,10Y 3/2 (very dark grayish green),silty  clay ,silty clay ,clay [W22_2],1,silt [W22_1],2,"calcareous matrix, variable silt content ",,,,,,,,,,,,,,,,,
,344-U1413A-20X-6-A,344,U1413,A,20,20-6,X,6,A,0,109,156.13,157.22,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matri,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-20X-6-A,344,U1413,A,20,20-6,X,6,A,109,134,157.22,157.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-20X-7-A,344,U1413,A,20,20-7,X,7,A,0,89,157.47,158.36,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matri,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-20X-7-A,344,U1413,A,20,20-7,X,7,A,89,93,158.36,158.4,fractured,high [drilling disturbance],6,silty,claystone [USGS],,7.5YR 4/1 (dark gray),silty  claystone ,silty claystone ,clay [W22_2],1,silt [W22_1],2,no calcareous matrix,,,,,,,,,,,,,,,,,
,344-U1413A-20X-7-A,344,U1413,A,20,20-7,X,7,A,93,131,158.4,158.78,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matri,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-20X-7-A,344,U1413,A,20,20-7,X,7,A,131,132,158.78,158.79,,,,,tephra [FS84],,10YR 6/2 (light brownish gray),tephra ,tephra ,silt [W22_1],2,silt [W22_1],2,light-colored tephra layer,,,,,,,,,,,,,,,,,
,344-U1413A-20X-7-A,344,U1413,A,20,20-7,X,7,A,132,150,158.79,158.97,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matrix,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-20X-8-A,344,U1413,A,20,20-8,X,8,A,0,20,158.97,159.17,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matrix and common biogenic components,,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-20X-8-A,344,U1413,A,20,20-8,X,8,A,20,30,159.17,159.27,fractured,moderate [drilling disturbance],4,,tuff [MMK88],,2.5Y 6/1 (gray),tuff ,tuff ,silt [W22_1],2,sand [W22_1],3,"normally graded light-colored tephra layer, top intermingled with clayey host sediment presumably by bioturbation, color varies between gray and light brownish gray",,,,,,,,,,,,,,,,,
,344-U1413A-20X-8-A,344,U1413,A,20,20-8,X,8,A,30,80,159.27,159.77,biscuit,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matrix and common biogenic components,,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-20X-CC-A,344,U1413,A,20,20-CC,X,CC,A,0,31,159.77,160.08,fragmented,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,calcareous matrix and rare biogenic components,,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-20X-CC-A,344,U1413,A,20,20-CC,X,CC,A,31,39,160.08,160.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-21X-1-A,344,U1413,A,21,21-1,X,1,A,0,141,160.0,161.41,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,common biogenic components,,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-21X-2-A,344,U1413,A,21,21-2,X,2,A,0,138,161.41,162.79,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,common biogenic components and pyrite; no calcareous matrix,,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-21X-2-A,344,U1413,A,21,21-2,X,2,A,138,141,162.79,162.82,fractured,moderate [drilling disturbance],4,,tuff [MMK88],,5Y 4/1 (dark gray),tuff ,tuff ,,,,,light colored tuff mixed with sediment matrix,,,,,,,,,,,,,,,,,
,344-U1413A-21X-3-A,344,U1413,A,21,21-3,X,3,A,0,2,162.82,162.84,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, no pyrite; very weakly calcareous matrix",,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-21X-3-A,344,U1413,A,21,21-3,X,3,A,2,8,162.84,162.9,,,,,tephra [FS84],,5Y 6/1 (gray),tephra ,tephra ,,,,,"light-colored,  laminated, with dark laminations presumably being dark phenocrysts ",,,,,,,,,,,,,,,,,
,344-U1413A-21X-3-A,344,U1413,A,21,21-3,X,3,A,8,125,162.9,164.07,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, no pyrite; very weakly calcareous matrix",,,,,,,,,,,,common [B06],4,,,,
,344-U1413A-21X-3-A,344,U1413,A,21,21-3,X,3,A,125,150,164.07,164.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-21X-4-A,344,U1413,A,21,21-4,X,4,A,0,150,164.32,165.82,fragmented,severe [drilling disturbance],7,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, rare pyrite; very weakly calcareous matrix",,,,,,,,,,,,,4,,,,
,344-U1413A-21X-5-A,344,U1413,A,21,21-5,X,5,A,0,150,165.82,167.32,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, rare pyrite; very weakly calcareous matrix",,,,,,,,,,,,,4,,,,
,344-U1413A-21X-6-A,344,U1413,A,21,21-6,X,6,A,0,150,167.32,168.82,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, rare pyrite; very weakly calcareous matrix",,,,,,,,,,,,,4,,,,
,344-U1413A-21X-7-A,344,U1413,A,21,21-7,X,7,A,0,66,168.82,169.48,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, rare pyrite; no calcareous matrix",,,,,,,,,,,,,4,,,,
,344-U1413A-21X-CC-A,344,U1413,A,21,21-CC,X,CC,A,0,37,169.48,169.85,biscuit,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"rare biogenic components, rare pyrite;  with calcareous matrix",,,,,,,,,,,,,4,,,,
,344-U1413A-21X-CC-A,344,U1413,A,21,21-CC,X,CC,A,37,44,169.85,169.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-22X-1-A,344,U1413,A,22,22-1,X,1,A,0,56,169.7,170.26,fragmented,severe [drilling disturbance],7,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, pyrite;  with calcareous matrix",,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-22X-1-A,344,U1413,A,22,22-1,X,1,A,56,85,170.26,170.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-22X-2-A,344,U1413,A,22,22-2,X,2,A,0,150,170.55,172.05,fragmented,severe [drilling disturbance],7,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, pyrite;  with calcareous matrix",,,,,,,,,,,,common [B06],4,some part are slurred by drilling disturbance,,,
,344-U1413A-22X-CC-A,344,U1413,A,22,22-CC,X,CC,A,0,27,172.05,172.32,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, pyrite;  with calcareous matrix",,,,,,,,,,,,common [B06],4,some part are slurred by drilling disturbance,,,
,344-U1413A-22X-CC-A,344,U1413,A,22,22-CC,X,CC,A,27,32,172.32,172.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-23X-1-A,344,U1413,A,23,23-1,X,1,A,0,46,174.3,174.76,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, pyrite;  with calcareous matrix",,,,,,,,,,,,slight [B06],2,some part are slurred by drilling disturbance,,,
,344-U1413A-23X-CC-A,344,U1413,A,23,23-CC,X,CC,A,0,10,174.76,174.86,fractured,severe [drilling disturbance],7,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, pyrite;  with calcareous matrix",,,,,,,,,,,,common [B06],4,some part are slurred by drilling disturbance,,,
,344-U1413A-23X-CC-A,344,U1413,A,23,23-CC,X,CC,A,10,16,174.86,174.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-24X-1-A,344,U1413,A,24,24-1,X,1,A,0,50,175.3,175.8,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],with biogenic components [Leg339],10GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone  with biogenic components ,silt [W22_1],2,silt [W22_1],2,"common biogenic components, among them large shell fragments; calcareous matrix",,,,,,,,,,,,common [B06],4,drilling disturbance higher between 45-65 cm,,,
