Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1501C-55X-1-A,0,150.0,398.4,399.9,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common; pyrite concretion at 97-98 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,1,A
368-U1501C-55X-2-A,0,150.0,399.9,401.4,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common; pyrite concretion at 23-25 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,2,A
368-U1501C-55X-3-A,0,150.0,401.4,402.9,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common; gastropod shell at 62 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,3,A
368-U1501C-55X-4-A,0,150.0,402.9,404.4,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,"pyrite- and glauconite-rich; foraminifera and other shell fragments common; light-colored (GLEY 17/10Y - light greenish grey) concentrally zoned concretions at 45-47 cm, at 74-75 and 104-106 cm",,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,4,A
368-U1501C-55X-5-A,0,150.0,404.4,405.9,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common; pyrite concretion at 112-113 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,5,A
368-U1501C-55X-6-A,0,141.0,405.9,407.31,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,6,A
368-U1501C-55X-7-A,0,58.0,407.31,407.89,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,7,A
368-U1501C-55X-CC-A,0,35.0,407.89,408.24,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,pyrite- and glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,55,X,CC,A
368-U1501C-56X-1-A,0,150.0,408.0,409.5,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,glauconite- and shell-rich sandy beds alternating with clayey silt,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,1,A
368-U1501C-56X-2-A,0,150.0,409.5,411.0,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,glauconite- and shell-rich sandy beds alternating with clayey silt; pyrite concretion at 13-15 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,2,A
368-U1501C-56X-3-A,0,150.0,411.0,412.5,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],very fine sand [W22_2],3,very coarse sand [W22_2],7,poor [2014],,,glauconite- and shell-rich sandy beds alternating with clayey silt,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,3,A
368-U1501C-56X-4-A,0,136.0,412.5,413.86,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],very fine sand [W22_2],3,very coarse sand [W22_2],7,poor [2014],,,glauconite- and shell-rich sandy beds alternating with clayey silt,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,4,A
368-U1501C-56X-5-A,0,66.0,414.0,414.66,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,glauconite- and shell-rich sandy beds alternating with clayey silt,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,5,A
368-U1501C-56X-5-A,66,150.0,414.66,415.5,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,5,A
368-U1501C-56X-6-A,0,150.0,415.5,417.0,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,6,A
368-U1501C-56X-7-A,0,52.0,417.0,417.52,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderately well [BP01],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,7,A
368-U1501C-56X-CC-A,0,27.0,417.52,417.79,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [BP01],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,56,X,CC,A
368-U1501C-57X-1-A,0,9.0,417.6,417.69,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,poor [2014],,,sand-sized glauconite and shell fragments present,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,1,A
368-U1501C-57X-1-A,9,129.0,417.69,418.89,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,1,A
368-U1501C-57X-1-A,129,135.0,418.89,418.95,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,poor [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,1,A
368-U1501C-57X-1-A,135,150.0,418.95,419.1,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,1,A
368-U1501C-57X-2-A,0,150.0,419.1,420.6,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,2,A
368-U1501C-57X-3-A,0,90.0,420.6,421.5,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,3,A
368-U1501C-57X-3-A,90,150.0,421.5,422.1,,sandy silt [Leg339],with clay [2014],sandy silt,sandy silt with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,poor [2014],,,sand-sized glauconite and shell fragments present,gradational,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,3,A
368-U1501C-57X-4-A,0,76.0,422.1,422.86,,sandy silt [Leg339],with clay [2014],sandy silt,sandy silt with clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,granule [W22_2],8,poor [2014],,,sand-sized glauconite and shell fragments present,gradational,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,4,A
368-U1501C-57X-4-A,76,150.0,422.86,423.6,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,4,A
368-U1501C-57X-5-A,0,153.0,423.6,425.13,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,5,A
368-U1501C-57X-6-A,0,140.0,425.13,426.53,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,6,A
368-U1501C-57X-6-A,0,140.0,425.13,426.53,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,6,A
368-U1501C-57X-7-A,0,58.0,426.53,427.11,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,7,A
368-U1501C-57X-CC-A,0,46.0,427.11,427.57,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,sand-sized glauconite and shell fragments present,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,57,X,CC,A
368-U1501C-58X-1-A,0,146.0,427.2,428.66,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,Very fine clay minerals and calcite concrete (42 cm),gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,1,A
368-U1501C-58X-1-A,146,151.0,428.66,428.71,,sandy silt [Leg339],with clay [2014],sandy silt,sandy silt with clay,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,poor [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,1,A
368-U1501C-58X-2-A,0,150.0,428.71,430.21,,sandy silt [Leg339],with calcite,sandy silt,sandy silt with calcite,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,pebble [W22_2],9,poor [2014],,,Medium pebble size shell fragment (60.5-61.5 cm). Granule size quartz (70 cm),,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,2,A
368-U1501C-58X-3-A,0,25.0,430.21,430.46,,sandy silt [Leg339],with calcite,sandy silt,sandy silt with calcite,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,granule [W22_2],8,poor [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,3,A
368-U1501C-58X-3-A,25,150.0,430.46,431.71,,silty sand [Leg339],with calcite,silty sand,silty sand with calcite,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,granule [W22_2],8,poor [2014],,,"Common shell fragment, size from 2-3 cm.",,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,3,A
368-U1501C-58X-4-A,0,135.0,431.71,433.06,,sandy silt [Leg339],with calcite,sandy silt,sandy silt with calcite,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,pebble [W22_2],9,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,4,A
368-U1501C-58X-5-A,0,16.0,433.21,433.37,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,gradational,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,5,A
368-U1501C-58X-5-A,16,151.0,433.37,434.72,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderately well [BP01],,,Core is highly deformed. From drilling or naturally?,irregular,horizontal,,cross-lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,5,A
368-U1501C-58X-6-A,0,147.0,434.72,436.19,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderately well [BP01],,,,,,,cross-lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,6,A
368-U1501C-58X-7-A,0,53.0,436.19,436.72,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderately well [BP01],,,,,,,cross-lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,7,A
368-U1501C-58X-CC-A,0,35.0,436.72,437.12,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderately well [BP01],,,Very large pebble size concretion at 16-18 cm (authegenic calcite and sandy quartz). Common shell fragment.,,,,cross-lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,58,X,CC,A
368-U1501C-59X-1-A,0,72.0,436.8,437.52,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,,gradational,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,1,A
368-U1501C-59X-1-A,72,150.0,437.52,438.3,,silty sand [Leg339],,silty sand,silty sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,granule [W22_2],8,poor [2014],,,Large pebble size clast concretion (coarse sandy glauconite filled),,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,1,A
368-U1501C-59X-2-A,0,10.0,438.3,438.4,,silty sand [Leg339],,silty sand,silty sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,granule [W22_2],8,poor [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,2,A
368-U1501C-59X-2-A,10,152.0,438.4,439.82,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,pebble [W22_2],9,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,2,A
368-U1501C-59X-3-A,0,48.0,439.82,440.3,,silty sand [Leg339],,silty sand,silty sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,coarse sand [W22_2],6,poor [2014],,,,gradational,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,3,A
368-U1501C-59X-3-A,48,151.0,440.3,441.33,,silty sand [Leg339],,silty sand,silty sand,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],fine sand [W22_2],4,pebble [W22_2],9,poor [2014],,,large pebble size pyrite concretion at 78 cm.,,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,3,A
368-U1501C-59X-4-A,0,150.0,441.33,442.83,,sand [Leg339],with silt [2014],sand,sand with silt,,GLEY 1 3/5GY (very dark greenish gray),well consolidated [B84],coarse sand [W22_2],6,pebble [W22_2],9,moderate [BP01],,,Pebble size shell fragment filled with pyrite at 20 cm. Pebble size Pyrite patches. Clast dike at 63-65 cm.,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,4,A
368-U1501C-59X-4-A,19,20.0,441.52,441.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gastropod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,4,A
368-U1501C-59X-5-A,0,150.0,442.83,444.33,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],coarse sand [W22_2],6,pebble [W22_2],9,moderate [BP01],,,Pebble size pyrite patches,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,5,A
368-U1501C-59X-6-A,0,131.0,444.33,445.64,,sand [Leg339],with silt [2014],sand,sand with silt,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],coarse sand [W22_2],6,granule [W22_2],8,poor [2014],,,Pebble size pyrite patches,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,6,A
368-U1501C-59X-7-A,0,68.0,445.64,446.32,,sand [Leg339],with silt [2014],sand,sand with silt,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,poor [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,7,A
368-U1501C-59X-CC-A,0,31.0,446.33,446.64,,sand [Leg339],with silt [2014],sand,sand with silt,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,poor [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,59,X,CC,A
368-U1501C-60X-1-A,0,32.0,446.3,446.62,,sand [Leg339],,sand,sand,,GLEY 1 2.5/N (black),slightly consolidated [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [2014],,,Granule size pyrite patch at 10 cm.,irregular,curved,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,60,X,1,A
368-U1501C-60X-1-A,32,66.0,446.62,446.96,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 2.5/N (black),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [2014],,,,irregular,horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,60,X,1,A
368-U1501C-60X-1-A,66,136.0,446.96,447.66,,sand [Leg339],,sand,sand,,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,60,X,1,A
