Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,56,64,56.76,56.84,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,64,65,56.84,56.85,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,65,75,56.85,56.95,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,75,77,56.95,56.97,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,77,118,56.97,57.38,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,118,119,57.38,57.39,,,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,Vitric ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,90,0,0,0,,moderately well [BP01],absent [alteration],0,Others: glass shards,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,119,142,57.39,57.62,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,142,147,57.62,57.67,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,147,150,57.67,57.7,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,0,2,57.7,57.72,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand (turbidite?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,88,0,0,2,5,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,2,49,57.72,58.19,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,49,68,58.19,58.38,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Volcaniclastic sand (turbidite?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,65,0,0,10,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,68,81,58.38,58.51,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,81,82,58.51,58.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand (turbidite? or ashfall?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,70,0,0,5,20,0,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,82,115,58.52,58.85,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,115,120,58.85,58.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand (turbidite?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,70,0,0,5,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-4-A,340,U1395,A,7,7-4,H,4,A,120,127,58.9,58.97,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-5-A,340,U1395,A,7,7-5,H,5,A,0,148,58.97,60.45,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,2,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,10,0,10,0,70,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-7H-6-A,340,U1395,A,7,7-6,H,6,A,0,71,60.45,61.16,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,70,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-7H-CC-A,340,U1395,A,7,7-CC,H,CC,A,0,5,61.16,61.21,,,,,,,,,,,,PAL sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-7H-CC-A,340,U1395,A,7,7-CC,H,CC,A,5,20,61.21,61.36,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,50,0,0,10,15,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,0,3,62.7,62.73,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,48,0,20,30,0,0,,moderate [BP01],absent [alteration],0,Others: altered rock fragments,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,3,20,62.73,62.9,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,20,60,62.9,63.3,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Turbidite,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,2,0,48,0,20,30,0,0,,moderately well [BP01],absent [alteration],0,Others: altered rock fragments,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,60,76,63.3,63.46,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,76,110,63.46,63.8,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,10,55,0,0,10,10,0,,well [BP01],absent [alteration],0,Others: altered rock fragments,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,110,142,63.8,64.12,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-1-A,340,U1395,A,8,8-1,H,1,A,142,150,64.12,64.2,,,,,,,,,,,,WR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-8H-2-A,340,U1395,A,8,8-2,H,2,A,0,150,64.2,65.7,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,10,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-3-A,340,U1395,A,8,8-3,H,3,A,0,45,65.7,66.15,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-3-A,340,U1395,A,8,8-3,H,3,A,45,88,66.15,66.58,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Part of turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,20,0,50,0,0,10,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-3-A,340,U1395,A,8,8-3,H,3,A,88,116,66.58,66.86,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Part of turbidite,40,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,15,0,5,0,15,0,0,15,5,45,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-3-A,340,U1395,A,8,8-3,H,3,A,116,128,66.86,66.98,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Part of turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,0,0,85,0,0,5,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-3-A,340,U1395,A,8,8-3,H,3,A,128,137,66.98,67.07,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-4-A,340,U1395,A,8,8-4,H,4,A,0,73,67.15,67.88,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-8H-4-A,340,U1395,A,8,8-4,H,4,A,73,88,67.88,68.03,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,0,0,60,0,20,0,0,15,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-4-A,340,U1395,A,8,8-4,H,4,A,88,135,68.03,68.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-8H-4-A,340,U1395,A,8,8-4,H,4,A,135,150,68.5,68.65,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,10,50,0,0,0,0,25,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-5-A,340,U1395,A,8,8-5,H,5,A,0,150,68.65,70.15,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Part of thick volcaniclatic turbidite. Pumice granule-pebble and mud clasts are scattered at the depth of 30-49 cm; mud clasts at 86-100 cm depths.,5,50,pebble [W22_2],0,,0,,0,,0,,0,,50,,,Others: mud clast,rounded,5,0,5,10,50,0,0,15,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-6-A,340,U1395,A,8,8-6,H,6,A,0,101,70.15,71.16,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Part of thick volcaniclatic turbidite. ,2,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,5,0,5,10,50,0,0,15,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-7-A,340,U1395,A,8,8-7,H,7,A,0,63,71.16,71.79,,,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of pumiceous volcaniclastic turbidite,10,80,granule [T07],0,,0,,0,,0,,0,,20,,,others: mud clast,rounded,20,0,5,0,45,0,0,10,10,10,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-CC-A,340,U1395,A,8,8-CC,H,CC,A,0,3,71.79,71.82,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-8H-CC-A,340,U1395,A,8,8-CC,H,CC,A,3,17,71.82,71.96,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,5,0,10,10,50,0,0,0,0,25,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-1-A,340,U1395,A,9,9-1,H,1,A,0,150,71.9,73.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],rare [alteration],2,glauconite,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,0,50,73.4,73.9,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,50,60,73.9,74,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],20,silt-fine mud [T07],2,100,Hemipelagic sediment with 20%volcaniclastics,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,15,0,0,20,20,40,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,60,110,74,74.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,110,111,74.5,74.51,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcanic sand (volcanic ash?),0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,5,0,65,0,0,5,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,111,140,74.51,74.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,140,149,74.8,74.89,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,three volcanic ash layers,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,75,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-2-A,340,U1395,A,9,9-2,H,2,A,149,150,74.89,74.9,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,0,42,74.9,75.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,42,43,75.32,75.33,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,43,45,75.33,75.35,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,45,46,75.35,75.36,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,46,48,75.36,75.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,48,49,75.38,75.39,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,49,71,75.39,75.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,71,71.5,75.61,75.615,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,71.5,72,75.615,75.62,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine sand [T07],4,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,72,75,75.62,75.65,slight [drilling disturbance],2,ash [F&S84],100,fine mud [T07],3,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,75,79,75.65,75.69,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine sand [T07],4,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,79,79.5,75.69,75.695,slight [drilling disturbance],2,ash [F&S84],100,fine mud [T07],3,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,79.5,81,75.695,75.71,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,92,2,1,0,,well [BP01],absent [alteration],0,Others may be glass,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,81,84.5,75.71,75.745,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,84.5,85,75.745,75.75,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,85,107.5,75.75,75.975,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,107.5,108,75.975,75.98,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,108,111,75.98,76.01,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,111,112,76.01,76.02,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,20,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,112,142,76.02,76.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,5,10,84,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-9H-3-A,340,U1395,A,9,9-3,H,3,A,142,150,76.32,76.4,,,,,,,,,,,,WR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-9H-4-A,340,U1395,A,9,9-4,H,4,A,0,14,76.4,76.54,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
