Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1490A-40X-CC-A,0,10,353,353.1,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,CC,A,
363-U1490A-40X-CC-A,10,38,353.1,353.38,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,CC,A,
363-U1490A-41X-1-A,0,41,357.3,357.71,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,41,X,1,A,
363-U1490A-41X-1-A,41,58,357.71,357.88,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,1,A,
363-U1490A-41X-1-A,58,110,357.88,358.4,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,1,A,
363-U1490A-41X-1-A,110,121,358.4,358.51,nannofossil-rich [X363],radiolarian ash [X363],nannofossil-rich radiolarian ash,,10GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,1,A,
363-U1490A-41X-1-A,121,150,358.51,358.8,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,1,A,
363-U1490A-41X-2-A,0,20,358.8,359,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,20,40,359,359.2,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,40,63,359.2,359.43,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,63,67,359.43,359.47,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,67,104,359.47,359.84,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,104,121,359.84,360.01,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-2-A,121,150,360.01,360.3,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,2,A,
363-U1490A-41X-3-A,0,10,360.3,360.4,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,3,A,
363-U1490A-41X-3-A,10,11,360.4,360.41,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,3,A,
363-U1490A-41X-3-A,11,71,360.41,361.01,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,3,A,
363-U1490A-41X-3-A,71,150,361.01,361.8,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,3,A,
363-U1490A-41X-4-A,0,11,361.8,361.91,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-4-A,11,36,361.91,362.16,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-4-A,36,85,362.16,362.65,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-4-A,85,135,362.65,363.15,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-4-A,135,145,363.15,363.25,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-4-A,145,150,363.25,363.3,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,4,A,
363-U1490A-41X-5-A,0,3,363.3,363.33,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,5,A,
363-U1490A-41X-5-A,3,55,363.33,363.85,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,5,A,
363-U1490A-41X-5-A,55,110,363.85,364.4,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,5,A,
363-U1490A-41X-6-A,0,25,364.4,364.65,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,6,A,
363-U1490A-41X-6-A,25,28,364.65,364.68,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,6,A,
363-U1490A-41X-6-A,28,60,364.68,365,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,6,A,
363-U1490A-41X-CC-A,0,7,365,365.07,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,CC,A,
363-U1490A-41X-CC-A,7,20,365.07,365.2,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,CC,A,
363-U1490A-41X-CC-A,20,22,365.2,365.22,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,CC,A,
363-U1490A-41X-CC-A,22,38,365.22,365.38,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,41,X,CC,A,
363-U1490A-42X-1-A,0,80,367,367.8,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,1,A,
363-U1490A-42X-1-A,80,95,367.8,367.95,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,1,A,
363-U1490A-42X-1-A,95,150,367.95,368.5,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,1,A,
363-U1490A-42X-2-A,0,28,368.5,368.78,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,2,A,
363-U1490A-42X-2-A,28,39,368.78,368.89,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5G 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,2,A,
363-U1490A-42X-2-A,39,150,368.89,370,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,2,A,
363-U1490A-42X-3-A,0,19,370,370.19,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,3,A,
363-U1490A-42X-3-A,19,25,370.19,370.25,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,3,A,
363-U1490A-42X-3-A,25,68,370.25,370.68,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,3,A,
363-U1490A-42X-3-A,68,70,370.68,370.7,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,3,A,
363-U1490A-42X-3-A,70,150,370.7,371.5,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,3,A,
363-U1490A-42X-4-A,0,31,371.5,371.81,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,4,A,
363-U1490A-42X-4-A,31,57,371.81,372.07,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,4,A,
363-U1490A-42X-4-A,57,74,372.07,372.24,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,4,A,
363-U1490A-42X-4-A,74,75,372.24,372.25,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,4,A,
363-U1490A-42X-4-A,75,119,372.25,372.69,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,4,A,
363-U1490A-42X-CC-A,0,27,372.69,372.96,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,42,X,CC,A,
363-U1490A-43X-1-A,0,36,376.7,377.06,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,1,A,
363-U1490A-43X-1-A,36,62,377.06,377.32,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,1,A,
363-U1490A-43X-1-A,62,91,377.32,377.61,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,1,A,
363-U1490A-43X-1-A,91,110,377.61,377.8,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,1,A,
363-U1490A-43X-1-A,110,150,377.8,378.2,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,1,A,
363-U1490A-43X-2-A,0,34,378.2,378.54,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,2,A,
363-U1490A-43X-2-A,34,41,378.54,378.61,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,2,A,
363-U1490A-43X-2-A,41,120,378.61,379.4,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,2,A,
363-U1490A-43X-3-A,0,56,379.4,379.96,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,3,A,
363-U1490A-43X-CC-A,0,17,379.96,380.13,radiolarian-bearing ash-rich [X363],chalk [MMK88],radiolarian-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,43,X,CC,A,
