Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-78X-3-A,134,146,655.12,655.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,78,X,3,A,
359-U1471A-78X-CC-A,0,17,655.24,655.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,78,X,CC,A,
359-U1471A-79X-1-A,0,95,656,656.95,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,79,X,1,A,
359-U1471A-79X-1-A,95,117,656.95,657.17,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,79,X,1,A,
359-U1471A-79X-1-A,117,144,657.17,657.44,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,79,X,1,A,
359-U1471A-79X-2-A,0,26,657.44,657.7,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Planolites,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Planolites, Chondrites",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-2-A,26,79,657.7,658.23,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Thalassinoides,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Thalassinoides",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-2-A,79,86,658.23,658.3,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Flatter burrows",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-2-A,86,129,658.3,658.73,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Chondrites,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-2-A,129,134,658.73,658.78,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Flatter burrows",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-2-A,134,150,658.78,658.94,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,79,X,2,A,
359-U1471A-79X-3-A,0,118,658.94,660.12,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Zoophycos,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Zoophycos, Planolites and Palaeophycus",,,,359,U1471,A,79,X,3,A,
359-U1471A-79X-4-A,0,26,660.12,660.38,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Zoophycos,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Zoophycos, Planolites and Palaeophycus",,,,359,U1471,A,79,X,4,A,
359-U1471A-79X-4-A,26,30,660.38,660.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Phycosiphon,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Phycosiphon",,,,359,U1471,A,79,X,4,A,
359-U1471A-79X-4-A,30,79,660.42,660.91,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Thalassinoides,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Thalasinoides",,,,359,U1471,A,79,X,4,A,
359-U1471A-79X-CC-A,0,19,660.91,661.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,Thalassinoides,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Fractures",,,,359,U1471,A,79,X,CC,A,
359-U1471A-80X-1-A,0,50,665.7,666.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,50,54,666.2,666.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,54,66,666.24,666.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,66,72,666.36,666.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,72,94,666.42,666.64,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,94,98,666.64,666.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,98,120,666.68,666.9,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-1-A,120,126,666.9,666.96,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,1,A,
359-U1471A-80X-2-A,0,9,666.96,667.05,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,9,16,667.05,667.12,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,16,34,667.12,667.3,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,34,41,667.3,667.37,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,41,55,667.37,667.51,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,55,59,667.51,667.55,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,59,65,667.55,667.61,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,65,71,667.61,667.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,71,115,667.67,668.11,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,115,125,668.11,668.21,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-2-A,125,146,668.21,668.42,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,2,A,
359-U1471A-80X-3-A,0,8,668.42,668.5,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,3,A,
359-U1471A-80X-3-A,8,22,668.5,668.64,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,3,A,
359-U1471A-80X-3-A,22,71,668.64,669.13,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,3,A,
359-U1471A-80X-3-A,71,86,669.13,669.28,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,3,A,
359-U1471A-80X-3-A,86,102,669.28,669.44,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,3,A,
359-U1471A-80X-CC-A,0,16,669.44,669.6,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,80,X,CC,A,
359-U1471A-80X-CC-A,16,24,669.6,669.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,common,4,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Compacted",,,,359,U1471,A,80,X,CC,A,
359-U1471A-81X-1-A,0,15,673.4,673.55,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Cemented",,,,359,U1471,A,81,X,1,A,
359-U1471A-81X-1-A,15,50,673.55,673.9,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,parallel lamination,mold,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Cemented",,,,359,U1471,A,81,X,1,A,
