Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Extra Sample ID Data
351-U1438E-40R-3-A,351,U1438,E,40,40-3,R,3,A,46,60,1219.54,1219.68,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 4/1 (dark gray),,silt [W22_1],2,silt [W22_1],2,,,,,,well [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-3-A,351,U1438,E,40,40-3,R,3,A,60,92,1219.68,1220,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,moderate [2014],normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-3-A,351,U1438,E,40,40-3,R,3,A,92,98,1220,1220.06,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-3-A,351,U1438,E,40,40-3,R,3,A,92,107,1220,1220.15,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 4/1 (dark gray),,silt [W22_1],2,silt [W22_1],2,,,,,,well [2014],,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-4-A,351,U1438,E,40,40-4,R,4,A,0,69,1220.15,1220.84,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,,5RP 4/2 (grayish red purple),,silt [W22_1],2,fine sand [W22_2],4,cross cutting fine sand layers.,,,,,moderate [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-4-A,351,U1438,E,40,40-4,R,4,A,27,69,1220.42,1220.84,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-40R-CC-A,351,U1438,E,40,40-CC,R,CC,A,0,9,1220.84,1220.93,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,,5YR 4/1 (dark gray),,silt [W22_1],2,fine sand [W22_2],4,,,,,,moderate [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,0,31,1226,1226.31,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,0,32,1226,1226.32,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,32,64,1226.32,1226.64,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 4/1 (dark greenish gray),,clay [W22_1],1,silt [W22_1],2,Moderate red brown 10R 4/6 at 30 cm,planar,gradational,horizontal,,,normally graded,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,64,81,1226.64,1226.81,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,medium sand [W22_2],5,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,81,127,1226.81,1227.27,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 4/1 (dark greenish gray),,clay [W22_1],1,silt [W22_1],2,Layers of greyish red 10R 4/2,planar,gradational,horizontal,,,normally graded,cross-lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-1-A,351,U1438,E,41,41-1,R,1,A,127,144,1227.27,1227.44,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,silt [W22_1],2,,,,,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-2-A,351,U1438,E,41,41-2,R,2,A,0,12,1227.44,1227.56,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-2-A,351,U1438,E,41,41-2,R,2,A,12,77,1227.56,1228.21,,,,,tuffaceous,mudstone [2014],with silt [2014],tuffaceous mudstone,tuffaceous mudstone with silt,mudstone with silt,,,5G 4/1 (dark greenish gray),,clay [W22_1],1,silt [W22_1],2,Layers of greyish red 10R 4/2,planar,gradational,horizontal,,,normally graded,planar lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-2-A,351,U1438,E,41,41-2,R,2,A,77,121,1228.21,1228.65,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,"Bottom contact 11 to 270, 5 to 180",planar,sharp,inclined,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-2-A,351,U1438,E,41,41-2,R,2,A,121,150,1228.65,1228.94,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,10R 4/2 (weak red),,clay [W22_1],1,silt [W22_1],2,Layers of dark greenish grey 5G 4/1,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,0,56,1228.94,1229.5,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,10R 4/2 (weak red),,clay [W22_1],1,silt [W22_1],2,Moderate red brown 10R 4/6 layer at 15 cm,planar,gradational,horizontal,,,,planar lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,56,73,1229.5,1229.67,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,73,98,1229.67,1229.92,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,silt [W22_1],2,Upper part is moderate red brown 10R 4/2,planar,gradational,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,98,118,1229.92,1230.12,,,,,tuffaceous,sandstone [2014],with gravel [2014b],tuffaceous sandstone,tuffaceous sandstone with gravel,sandstone with gravel,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,granule [W22_2],8,"Granules are green, matrix is brown",planar,sharp,horizontal,,,,,none,0,,concretion [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,118,131,1230.12,1230.25,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,silt [W22_1],2,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-3-A,351,U1438,E,41,41-3,R,3,A,131,151,1230.25,1230.45,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 4/1 (dark greenish gray),,clay [W22_1],1,silt [W22_1],2,Moderate red brown 10R 4/6 at upper contact,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-CC-A,351,U1438,E,41,41-CC,R,CC,A,7,11,1230.52,1230.56,,,,,tuffaceous,sandstone [2014],with gravel [2014b],tuffaceous sandstone,tuffaceous sandstone with gravel,sandstone with gravel,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,granule [W22_2],8,Laminations of coarse granules/concretions,planar,sharp,horizontal,,,,planar lamination,none,0,,concretion [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-41R-CC-A,351,U1438,E,41,41-CC,R,CC,A,11,21,1230.56,1230.66,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,10R 4/2 (weak red),,clay [W22_1],1,silt [W22_1],2,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,0,2,1235.7,1235.72,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 4/1 (dark greenish gray),consolidated [2014],medium sand [W22_2],5,granule [W22_2],8,,planar,sharp,horizontal,,moderate [2014],,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,2,19,1235.72,1235.89,,,,,,,,,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,2,150,1235.72,1237.2,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,consolidated [2014],silt [W22_1],2,silt [W22_1],2,~granule size bolls (recrystalized?) are included whole mudstone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,19,42,1235.89,1236.12,,,,,,,,,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,42,70,1236.12,1236.4,,,,,,,,,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,50,92,1236.2,1236.62,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,70,150,1236.4,1237.2,,,,,,,,,,,,,5YR 5/2 (reddish gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,124,132,1236.94,1237.02,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-1-A,351,U1438,E,42,42-1,R,1,A,142,146,1237.12,1237.16,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-2-A,351,U1438,E,42,42-2,R,2,A,0,83,1237.2,1238.03,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5YR 5/2 (reddish gray),consolidated [2014],silt [W22_1],2,silt [W22_1],2,~granule size bolls (recrystalized?) are included whole mudstone.,irregular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-2-A,351,U1438,E,42,42-2,R,2,A,12,24,1237.32,1237.44,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-2-A,351,U1438,E,42,42-2,R,2,A,66,70,1237.86,1237.9,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-2-A,351,U1438,E,42,42-2,R,2,A,83,98,1238.03,1238.18,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,10G 4/2 (grayish green),consolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,irregular,,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-2-A,351,U1438,E,42,42-2,R,2,A,98,101,1238.18,1238.21,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5YR 5/2 (reddish gray),consolidated [2014],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-42R-CC-A,351,U1438,E,42,42-CC,R,CC,A,0,7,1238.21,1238.28,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 4/1 (dark greenish gray),consolidated [2014],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-1-A,351,U1438,E,43,43-1,R,1,A,0,35,1245.4,1245.75,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 4/1 (dark gray),,silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-1-A,351,U1438,E,43,43-1,R,1,A,35,68,1245.75,1246.08,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 6/1 (greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,,gradational,,,,normally graded,cross-lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-1-A,351,U1438,E,43,43-1,R,1,A,68,104,1246.08,1246.44,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,10G 6/2 (pale green),,coarse sand [W22_2],6,granule [W22_2],8,,,gradational,,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-1-A,351,U1438,E,43,43-1,R,1,A,104,128,1246.44,1246.68,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 4/1 (dark gray),,silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-2-A,351,U1438,E,43,43-2,R,2,A,0,10,1246.68,1246.78,,,,,tuffaceous,medium to coarse sandstone [2014],with silt [2014],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with silt,medium to coarse sandstone with silt,,,10G 4/2 (grayish green),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,normally graded,planar lamination,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-2-A,351,U1438,E,43,43-2,R,2,A,10,20,1246.78,1246.88,,,,,tuffaceous,medium to coarse sandstone [2014],with silt [2014],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with silt,medium to coarse sandstone with silt,,,10G 4/2 (grayish green),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,normally graded,planar lamination,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-2-A,351,U1438,E,43,43-2,R,2,A,20,107,1246.88,1247.75,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,Pale Red 5R 6/2,,,silt [W22_1],2,fine sand [W22_2],4,Pale Red 5R 6/2,,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-2-A,351,U1438,E,43,43-2,R,2,A,106,116,1247.74,1247.84,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-2-A,351,U1438,E,43,43-2,R,2,A,107,151,1247.75,1248.19,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,grayish Red %r 4/2,5R 4/2 (grayish red),,silt [W22_1],2,granule [W22_2],8,,,,,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-3-A,351,U1438,E,43,43-3,R,3,A,0,63,1248.19,1248.82,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,10R 4/2,10R 4/2 (weak red),,silt [W22_1],2,fine sand [W22_2],4,,,sharp,horizontal,,,,,none,0,,concretion [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-3-A,351,U1438,E,43,43-3,R,3,A,30,39,1248.49,1248.58,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-3-A,351,U1438,E,43,43-3,R,3,A,63,72,1248.82,1248.91,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 4/1 (dark greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-3-A,351,U1438,E,43,43-3,R,3,A,72,119,1248.91,1249.38,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5YR 4/1 (dark gray),,silt [W22_1],2,very fine sand [W22_2],3,,,gradational,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-3-A,351,U1438,E,43,43-3,R,3,A,119,148,1249.38,1249.67,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-4-A,351,U1438,E,43,43-4,R,4,A,0,61,1249.67,1250.28,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5R 6/6 (light red),,clay [W22_1],1,silt [W22_1],2,,,,,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-43R-CC-A,351,U1438,E,43,43-CC,R,CC,A,0,22,1250.28,1250.5,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-1-A,351,U1438,E,44,44-1,R,1,A,0,118,1255.1,1256.28,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 4/1 (dark greenish gray),,coarse sand [W22_2],6,pebble [W22_2],9,,,,,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-2-A,351,U1438,E,44,44-2,R,2,A,0,138,1256.28,1257.66,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 4/1 (dark greenish gray),,coarse sand [W22_2],6,pebble [W22_2],9,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-3-A,351,U1438,E,44,44-3,R,3,A,0,16,1257.66,1257.82,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 4/1 (dark greenish gray),,coarse sand [W22_2],6,pebble [W22_2],9,,,sharp,horizontal,,,reversely graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-3-A,351,U1438,E,44,44-3,R,3,A,16,63,1257.82,1258.29,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5B 5/1 (bluish gray),,silt [W22_1],2,very fine sand [W22_2],3,,,gradational,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-3-A,351,U1438,E,44,44-3,R,3,A,63,122,1258.29,1258.88,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 6/1 (greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-3-A,351,U1438,E,44,44-3,R,3,A,122,132,1258.88,1258.98,,,,,tuffaceous,mudstone [2014],with sand [2014],tuffaceous mudstone,tuffaceous mudstone with sand,mudstone with sand,,,10R 4/1 (dark reddish gray),,silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,0,33,1258.98,1259.31,,,,,tuffaceous,medium to coarse sandstone [2014],with mud [2014],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with mud,medium to coarse sandstone with mud,,,5G 6/1 (greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,"planar laminations over the whole core, put only every second interval to make these structures readable on printed VCDs",,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,33,48,1259.31,1259.46,,,,,tuffaceous,mudstone [2014],with sand [2014],tuffaceous mudstone,tuffaceous mudstone with sand,mudstone with sand,,,10R 3/4 (dusky red),,silt [W22_1],2,very fine sand [W22_2],3,,,sharp,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,48,55,1259.46,1259.53,,,,,tuffaceous,medium to coarse sandstone [2014],with mud [2014],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with mud,medium to coarse sandstone with mud,,,5G 6/1 (greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,55,63,1259.53,1259.61,,,,,tuffaceous,mudstone [2014],with sand [2014],tuffaceous mudstone,tuffaceous mudstone with sand,mudstone with sand,,,10R 3/4 (dusky red),,silt [W22_1],2,very fine sand [W22_2],3,,,sharp,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,63,70,1259.61,1259.68,,,,,tuffaceous,medium to coarse sandstone [2014],with mud [2014],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with mud,medium to coarse sandstone with mud,,,5G 6/1 (greenish gray),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-44R-4-A,351,U1438,E,44,44-4,R,4,A,70,77,1259.68,1259.75,,,,,tuffaceous,mudstone [2014],with sand [2014],tuffaceous mudstone,tuffaceous mudstone with sand,mudstone with sand,,,10R 3/4 (dusky red),,silt [W22_1],2,very fine sand [W22_2],3,,,sharp,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
