Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
367-U1499A-11H-2-A,27,47,94.77,94.97,calcareous rich,clay [Leg339],with silt [2014],calcareous rich clay,calcareous rich clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,interlamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,2,A,
367-U1499A-11H-2-A,47,50,94.97,95,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,gradational,inclined,thin lamina [B01],massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,2,A,
367-U1499A-11H-2-A,50,100,95,95.5,silt rich,clay [Leg339],,silt rich clay,silt rich clay,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,interlamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,2,A,
367-U1499A-11H-2-A,100,102,95.5,95.52,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 7/N (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,gradational,inclined,thin lamina [B01],interlamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,2,A,
367-U1499A-11H-2-A,102,150,95.52,96,calcareous rich,clay [Leg339],with silt [2014],calcareous rich clay,calcareous rich clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,2,A,
367-U1499A-11H-3-A,0,150,96,97.5,calcareous rich,clay [Leg339],with silt [2014],calcareous rich clay,calcareous rich clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,3,A,
367-U1499A-11H-4-A,0,150,97.5,99,calcareous rich,clay [Leg339],with silt [2014],calcareous rich clay,calcareous rich clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,4,A,
367-U1499A-11H-5-A,0,103,99,100.03,calcareous rich,clay [Leg339],with silt [2014],calcareous rich clay,calcareous rich clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,very thick bed [B01],massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,5,A,
367-U1499A-11H-5-A,103,144,100.03,100.44,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,5,A,
367-U1499A-11H-6-A,0,150,100.5,102,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,6,A,
367-U1499A-11H-7-A,0,66,102,102.66,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,7,A,
367-U1499A-11H-CC-A,0,42,102.66,103.08,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,11,H,CC,A,
367-U1499A-12H-1-A,0,11,102.5,102.61,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,inclined,,,none [DB86],0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,1,A,
367-U1499A-12H-1-A,11,143,102.61,103.93,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,sub-horizontal,thin lamina [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,1,A,
367-U1499A-12H-1-A,143,150,103.93,104,,silt [Leg339],,silt,silt,,GLEY 1 4/5G (greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,,,,lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,1,A,
367-U1499A-12H-2-A,0,9,104,104.09,,silt [Leg339],,silt,silt,,GLEY 1 4/5G (greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,gradational,sub-horizontal,thin bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,2,A,
367-U1499A-12H-2-A,9,18,104.09,104.18,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,2,A,
367-U1499A-12H-2-A,18,30,104.18,104.3,,silt [Leg339],,silt,silt,,GLEY 1 4/5G (greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,gradational,sub-horizontal,thin bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,2,A,
367-U1499A-12H-2-A,30,150,104.3,105.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,2,A,
367-U1499A-12H-3-A,0,150,105.51,107.01,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,3,A,
367-U1499A-12H-4-A,0,150,107.01,108.51,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,4,A,
367-U1499A-12H-5-A,0,141,108.53,109.94,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,5,A,
367-U1499A-12H-6-A,0,131,110.03,111.34,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,6,A,
367-U1499A-12H-7-A,0,83,111.35,112.18,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,7,A,
367-U1499A-12H-CC-A,0,37,112.19,112.56,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,12,H,CC,A,
367-U1499A-13H-1-A,0,150,112,113.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,1,A,
367-U1499A-13H-2-A,0,150,113.51,115.01,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,2,A,
367-U1499A-13H-3-A,0,150,115.02,116.52,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,3,A,
367-U1499A-13H-4-A,0,150,116.53,118.05,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,4,A,
367-U1499A-13H-5-A,0,139,118.05,119.44,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,5,A,
367-U1499A-13H-6-A,0,101,119.55,120.56,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,6,A,
367-U1499A-13H-7-A,0,61,120.56,121.17,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,7,A,
367-U1499A-13H-CC-A,0,10,121.17,121.27,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,13,H,CC,A,
367-U1499A-14H-1-A,0,150,121.5,123,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/N (gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,1,A,
367-U1499A-14H-2-A,0,150,123,124.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,2,A,
367-U1499A-14H-3-A,0,150,124.5,126,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,3,A,
367-U1499A-14H-4-A,0,150,126,127.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,4,A,
367-U1499A-14H-5-A,0,140,127.5,128.9,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,5,A,
367-U1499A-14H-6-A,0,131,129,130.31,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,6,A,
367-U1499A-14H-7-A,0,57,130.31,130.88,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,7,A,
367-U1499A-14H-CC-A,0,31,130.88,131.19,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,14,H,CC,A,
367-U1499A-15H-1-A,0,150,131,132.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,1,A,
367-U1499A-15H-2-A,0,150,132.5,134,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,2,A,
367-U1499A-15H-3-A,0,141,134,135.41,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,3,A,
367-U1499A-15H-3-A,0,150,134,135.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,3,A,
367-U1499A-15H-3-A,141,145,135.41,135.45,,foraminiferal silty sand [X363],,foraminiferal silty sand,foraminiferal silty sand,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],fine sand [W22_2],4,,,moderately well [BP01],,,,erosive,sub-horizontal,thin bed [B01],graded bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,3,A,
367-U1499A-15H-4-A,0,140,135.5,136.9,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/N (very dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,4,A,
367-U1499A-15H-5-A,0,130,137,138.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,5,A,
367-U1499A-15H-6-A,0,50,138.3,138.8,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,15,H,6,A,
367-U1499A-16H-1-A,0,150,138.8,140.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,1,A,
367-U1499A-16H-2-A,0,150,140.3,141.8,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,2,A,
367-U1499A-16H-3-A,0,150,141.8,143.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,3,A,
367-U1499A-16H-4-A,0,150,143.3,144.8,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,4,A,
367-U1499A-16H-5-A,0,140,144.8,146.2,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,5,A,
367-U1499A-16H-6-A,0,121,146.3,147.51,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,6,A,
367-U1499A-16H-7-A,0,56,147.51,148.07,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,7,A,
367-U1499A-16H-CC-A,0,21,148.07,148.28,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,,,well [2014],,,,,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,16,H,CC,A,
367-U1499A-17H-1-A,0,150,148.3,149.8,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,1,A,
367-U1499A-17H-2-A,0,150,149.8,151.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,2,A,
367-U1499A-17H-3-A,0,150,151.3,152.8,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,3,A,
367-U1499A-17H-4-A,0,140,152.8,154.2,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,4,A,
367-U1499A-17H-5-A,0,100,154.3,155.3,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,5,A,
367-U1499A-17H-6-A,0,88,155.3,156.18,,clay [Leg339],,clay,clay,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,6,A,
367-U1499A-17H-CC-A,0,34,156.18,156.52,,clay [Leg339],,clay,clay,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,17,H,CC,A,
367-U1499A-18H-1-A,0,150,156.5,158,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,18,H,1,A,
