Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
368-U1505C-14H-7-A,0,31,131.21,131.52,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Silty lamina at 19-20,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,14,H,7,A,
368-U1505C-14H-7-A,31,42,131.52,131.63,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,14,H,7,A,
368-U1505C-14H-7-A,42,61,131.63,131.82,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patch at 47-48 cm; darkening upward,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,14,H,7,A,
368-U1505C-14H-CC-A,0,17,131.82,131.99,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,14,H,CC,A,
368-U1505C-14H-CC-A,17,35,131.99,132.17,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Slightly darkening upward,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,14,H,CC,A,
368-U1505C-15H-1-A,0,91,131.7,132.61,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,With silty patches and strips,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,1,A,
368-U1505C-15H-1-A,91,99,132.61,132.69,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,With forams,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,1,A,
368-U1505C-15H-1-A,99,118,132.69,132.88,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,1,A,
368-U1505C-15H-1-A,118,121,132.88,132.91,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay,nannofossil rich silty clay,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Patch-like,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,1,A,
368-U1505C-15H-1-A,121,150,132.91,133.2,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,1,A,
368-U1505C-15H-2-A,0,40,133.2,133.6,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,2,A,
368-U1505C-15H-2-A,40,50,133.6,133.7,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,2,A,
368-U1505C-15H-2-A,50,79,133.7,133.99,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,2,A,
368-U1505C-15H-2-A,79,150,133.99,134.7,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,2,A,
368-U1505C-15H-3-A,0,84,134.7,135.54,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,84,92,135.54,135.62,,foraminiferal sandy silt [X363],,foraminiferal sandy silt,foraminiferal sandy silt,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,sub-horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,92,98,135.62,135.68,,foraminiferal sandy silt [X363],,foraminiferal sandy silt,foraminiferal sandy silt,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,sub-horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,98,106,135.68,135.76,,foraminiferal sandy silt [X363],,foraminiferal sandy silt,foraminiferal sandy silt,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,106,112,135.76,135.82,,foraminiferal sandy silt [X363],,foraminiferal sandy silt,foraminiferal sandy silt,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,sub-horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,112,118,135.82,135.88,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay,foraminifer rich silty clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,sub-horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,118,135,135.88,136.05,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,With silty patches,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,135,138,136.05,136.08,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay,nannofossil rich silty clay,,GLEY 1 5/N (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-3-A,138,150,136.08,136.2,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,3,A,
368-U1505C-15H-4-A,0,28,136.2,136.48,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,28,34,136.48,136.54,,foraminiferal sandy silt [X363],,foraminiferal sandy silt,foraminiferal sandy silt,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,34,36,136.54,136.56,clay rich,foraminiferal silty sand [X363],,clay rich foraminiferal silty sand,clay rich foraminiferal silty sand,,GLEY 1 4/N (dark gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,36,73,136.56,136.93,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,73,76,136.93,136.96,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay,nannofossil rich silty clay,,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Silty patch at 70 cm,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,76,78,136.96,136.98,clay rich,foraminiferal silty sand [X363],,clay rich foraminiferal silty sand,clay rich foraminiferal silty sand,,GLEY 1 3/N (very dark gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,inclined,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-4-A,78,141,136.98,137.61,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,4,A,
368-U1505C-15H-5-A,0,12,137.71,137.83,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,inclined,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,5,A,
368-U1505C-15H-5-A,12,51,137.83,138.22,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dipping strata; with foram patches,gradational,inclined,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,5,A,
368-U1505C-15H-5-A,51,107,138.22,138.78,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,5,A,
368-U1505C-15H-5-A,107,143,138.78,139.14,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Silty lamina at the base,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,5,A,
368-U1505C-15H-5-A,143,150,139.14,139.21,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,5,A,
368-U1505C-15H-6-A,0,36,139.21,139.57,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,6,A,
368-U1505C-15H-6-A,36,39,139.57,139.6,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Silty lamina at base.,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,6,A,
368-U1505C-15H-6-A,39,102,139.6,140.23,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,6,A,
368-U1505C-15H-6-A,102,104,140.23,140.25,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Silty lamina at base.,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,6,A,
368-U1505C-15H-6-A,104,111,140.25,140.32,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,6,A,
368-U1505C-15H-7-A,0,68,140.32,141.0,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,7,A,
368-U1505C-15H-7-A,68,72,141.0,141.04,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,7,A,
368-U1505C-15H-7-A,72,75,141.04,141.07,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,7,A,
368-U1505C-15H-CC-A,0,20,141.07,141.27,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,15,H,CC,A,
368-U1505C-16H-1-A,0,45,141.2,141.65,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,45,49,141.65,141.69,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,49,57,141.69,141.77,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,57,60,141.77,141.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,60,67,141.8,141.87,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,67,78,141.87,141.98,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,78,87,141.98,142.07,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,87,117,142.07,142.37,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,117,136,142.37,142.56,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-1-A,136,150,142.56,142.7,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,1,A,
368-U1505C-16H-2-A,0,10,142.7,142.8,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,16,H,2,A,
