dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Drilling disturbance type,Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1414A-24X-7-A,344,U1414,A,24,24-7,X,7,A,0,,121,217.95,219.16,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-CC-A,344,U1414,A,24,24-CC,X,CC,A,0,,18,219.16,219.34,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-25X-1-A,344,U1414,A,25,25-1,X,1,A,0,biscuit,150,219.3,220.8,moderate [drilling disturbance],4,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 6/1 (gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-25X-2-A,344,U1414,A,25,25-2,X,2,A,0,biscuit,111,220.8,221.91,moderate [drilling disturbance],4,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 6/1 (gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,Color change starts at 98 cm into a darker 5Y 4/1,,,
,344-U1414A-25X-2-A,344,U1414,A,25,25-2,X,2,A,111,,132,221.91,222.12,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-25X-3-A,344,U1414,A,25,25-3,X,3,A,0,biscuit,121,222.12,223.33,moderate [drilling disturbance],4,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 6/1 (gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-25X-4-A,344,U1414,A,25,25-4,X,4,A,0,biscuit,150,223.62,225.12,moderate [drilling disturbance],4,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 6/1 (gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,Color change at  90 cm to 2.5Y 4/1,,,
,344-U1414A-25X-5-A,344,U1414,A,25,25-5,X,5,A,0,biscuit,44,225.12,225.56,moderate [drilling disturbance],4,silty,diatomaceous ooze [USGS],with nannofossils [Leg339],2.5YR 3/1 (dark reddish gray),silty  diatomaceous ooze ,silty diatomaceous ooze  with nannofossils ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,Color change at 96 cm into 2.5Y 5/1,,,
,344-U1414A-25X-5-A,344,U1414,A,25,25-5,X,5,A,44,biscuit,93,225.56,226.05,,,,tephra [FS84],,2.5YR 3/1 (dark reddish gray),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-25X-5-A,344,U1414,A,25,25-5,X,5,A,93,biscuit,125,226.05,226.37,high [drilling disturbance],6,silty,diatomaceous ooze [USGS],with nannofossils [Leg339],2.5YR 3/1 (dark reddish gray),silty  diatomaceous ooze,silty diatomaceous ooze with nannofossils ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,Color change at 96 cm into 2.5Y 5/1,,,
,344-U1414A-25X-5-A,344,U1414,A,25,25-5,X,5,A,125,,150,226.37,226.62,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-25X-6-A,344,U1414,A,25,25-6,X,6,A,0,biscuit,101,226.62,227.63,high [drilling disturbance],6,silty,diatomaceous ooze [USGS],with nannofossils [Leg339],5Y 4/1 (dark gray),silty  diatomaceous ooze,silty diatomaceous ooze with nannofossils ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,pyrite,pebble [W22_2],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-25X-7-A,344,U1414,A,25,25-7,X,7,A,0,biscuit,111,227.63,228.74,high [drilling disturbance],6,silty,diatomaceous ooze [USGS],with nannofossils [Leg339],5Y 4/1 (dark gray),silty  diatomaceous ooze,silty diatomaceous ooze with nannofossils ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-25X-CC-A,344,U1414,A,25,25-CC,X,CC,A,0,biscuit,27,228.74,229.01,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,Common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-1-A,344,U1414,A,26,26-1,X,1,A,0,biscuit,150,228.9,230.4,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-2-A,344,U1414,A,26,26-2,X,2,A,0,biscuit,130,230.4,231.7,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-2-A,344,U1414,A,26,26-2,X,2,A,130,,150,231.7,231.9,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-26X-3-A,344,U1414,A,26,26-3,X,3,A,0,biscuit,150,231.9,233.4,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-4-A,344,U1414,A,26,26-4,X,4,A,0,biscuit,150,233.4,234.9,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-5-A,344,U1414,A,26,26-5,X,5,A,0,biscuit,130,234.9,236.2,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,Void at 130- 150 cm due to IW sample.,,,
,344-U1414A-26X-6-A,344,U1414,A,26,26-6,X,6,A,0,biscuit,132,236.4,237.72,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-7-A,344,U1414,A,26,26-7,X,7,A,0,biscuit,64,237.72,238.36,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-26X-CC-A,344,U1414,A,26,26-CC,X,CC,A,0,biscuit,21,238.36,238.57,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-1-A,344,U1414,A,27,27-1,X,1,A,0,biscuit,150,238.5,240,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-2-A,344,U1414,A,27,27-2,X,2,A,0,biscuit,150,240,241.5,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-3-A,344,U1414,A,27,27-3,X,3,A,0,biscuit,25,241.5,241.75,high [drilling disturbance],6,,tephra [FS84],,2.5YR 3/1 (dark reddish gray),tephra ,tephra ,silt [W22_1],2,fine sand [W22_2],4,"higher amount of glass shards (c. 30%) indicate a disseminated, disperse tephra layer",,,,,,,,,,,,,,,,,
,344-U1414A-27X-3-A,344,U1414,A,27,27-3,X,3,A,25,biscuit,116,241.75,242.66,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],2.5Y 4/2 (dark grayish brown),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-3-A,344,U1414,A,27,27-3,X,3,A,116,,150,242.66,243,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-27X-4-A,344,U1414,A,27,27-4,X,4,A,0,biscuit,150,243,244.5,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-5-A,344,U1414,A,27,27-5,X,5,A,0,biscuit,150,244.5,246,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,10Y 7/2 (pale green),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,dark greenish black,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-6-A,344,U1414,A,27,27-6,X,6,A,0,,10,246,246.1,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,10Y 7/2 (pale green),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,dark greenish black,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-6-A,344,U1414,A,27,27-6,X,6,A,10,biscuit,11,246.1,246.11,high [drilling disturbance],6,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,silt [W22_1],2,fine sand [W22_2],4,"higher amount of glass shards (c. 30%) indicate a disseminated, disperse tephra layer",,,,,,,,,,,,,,,,,
,344-U1414A-27X-6-A,344,U1414,A,27,27-6,X,6,A,11,,122,246.11,247.22,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,10Y 7/2 (pale green),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,dark greenish black,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-7-A,344,U1414,A,27,27-7,X,7,A,0,biscuit,75,247.22,247.97,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,10Y 7/2 (pale green),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,dark greenish black,,,,,,,heavy [B06],5,,,,
,344-U1414A-27X-CC-A,344,U1414,A,27,27-CC,X,CC,A,0,biscuit,30,247.97,248.27,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,10Y 7/2 (pale green),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,dark greenish black,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-1-A,344,U1414,A,28,28-1,X,1,A,0,biscuit,150,248.1,249.6,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-2-A,344,U1414,A,28,28-2,X,2,A,0,biscuit,150,249.6,251.1,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-3-A,344,U1414,A,28,28-3,X,3,A,0,biscuit,101,251.1,252.11,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-4-A,344,U1414,A,28,28-4,X,4,A,0,biscuit,67,252.11,252.78,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-4-A,344,U1414,A,28,28-4,X,4,A,67,,97,252.78,253.08,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-28X-5-A,344,U1414,A,28,28-5,X,5,A,0,biscuit,34,253.08,253.42,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-5-A,344,U1414,A,28,28-5,X,5,A,34,,39,253.42,253.47,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-28X-5-A,344,U1414,A,28,28-5,X,5,A,39,biscuit,150,253.47,254.58,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-6-A,344,U1414,A,28,28-6,X,6,A,0,biscuit,150,254.58,256.08,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],with sponge spicules [Leg339],5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze  with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-7-A,344,U1414,A,28,28-7,X,7,A,0,biscuit,117,256.08,257.25,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-28X-CC-A,344,U1414,A,28,28-CC,X,CC,A,0,biscuit,20,257.25,257.45,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,rare to common disseminated pyrite and pyride nodules. 2 to 3 mm large cemented glauconite clasts dissiminated all over the section,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-1-A,344,U1414,A,29,29-1,X,1,A,0,biscuit,40,257.8,258.2,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-1-A,344,U1414,A,29,29-1,X,1,A,40,,45,258.2,258.25,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-29X-1-A,344,U1414,A,29,29-1,X,1,A,45,biscuit,150,258.25,259.3,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-2-A,344,U1414,A,29,29-2,X,2,A,0,biscuit,56,259.3,259.86,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-2-A,344,U1414,A,29,29-2,X,2,A,56,,102,259.86,260.32,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-29X-3-A,344,U1414,A,29,29-3,X,3,A,0,biscuit,150,260.32,261.82,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-4-A,344,U1414,A,29,29-4,X,4,A,0,biscuit,150,261.82,263.32,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-5-A,344,U1414,A,29,29-5,X,5,A,0,biscuit,150,263.32,264.82,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-6-A,344,U1414,A,29,29-6,X,6,A,0,biscuit,150,264.82,266.32,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-7-A,344,U1414,A,29,29-7,X,7,A,0,biscuit,87,266.32,267.19,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-29X-CC-A,344,U1414,A,29,29-CC,X,CC,A,0,biscuit,27,267.19,267.46,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-1-A,344,U1414,A,30,30-1,X,1,A,0,biscuit,96,267.5,268.46,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-2-A,344,U1414,A,30,30-2,X,2,A,0,biscuit,79,268.46,269.25,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-2-A,344,U1414,A,30,30-2,X,2,A,79,,109,269.25,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-30X-3-A,344,U1414,A,30,30-3,X,3,A,0,biscuit,74,269.55,270.29,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-4-A,344,U1414,A,30,30-4,X,4,A,0,biscuit,65,270.29,270.94,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-4-A,344,U1414,A,30,30-4,X,4,A,65,,95,270.94,271.24,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-30X-5-A,344,U1414,A,30,30-5,X,5,A,0,biscuit,150,271.24,272.74,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-6-A,344,U1414,A,30,30-6,X,6,A,0,biscuit,150,272.74,274.24,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-7-A,344,U1414,A,30,30-7,X,7,A,0,biscuit,135,274.24,275.59,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-7-A,344,U1414,A,30,30-7,X,7,A,135,,150,275.59,275.74,,,,,,,,,,,,,,,,,,,,,,,,,,,STIP,,,
,344-U1414A-30X-8-A,344,U1414,A,30,30-8,X,8,A,0,biscuit,117,275.74,276.91,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,lower 10 cm brecciated by drilling,,,
,344-U1414A-30X-CC-A,344,U1414,A,30,30-CC,X,CC,A,0,biscuit,19,276.91,277.1,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-30X-CC-A,344,U1414,A,30,30-CC,X,CC,A,19,,26,277.1,277.17,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1414A-31X-1-A,344,U1414,A,31,31-1,X,1,A,0,biscuit,102,277.2,278.22,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, cm-sized  siltstone clast (presumably fallen into borehole?) ",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-2-A,344,U1414,A,31,31-2,X,2,A,0,biscuit,65,278.22,278.87,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-2-A,344,U1414,A,31,31-2,X,2,A,65,,100,278.87,279.22,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-31X-3-A,344,U1414,A,31,31-3,X,3,A,0,biscuit,133,279.22,280.55,moderate to high [drilling disturbance],5,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, fine streaks of light brown clay in upper part of section ",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
