Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-18X-CC-A,340,U1395,A,18,18-CC,X,CC,A,16.0,37.0,140.33,140.54,severe [drilling disturbance],7.0,lime mudstone [USGS],100.0,very fine mud [T07],1.0,,,,,100.0,"light grey, laminated, bioturbated, hemipelagic sediments
",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-19X-CC-A,340,U1395,A,19,19-CC,X,CC,A,0.0,11.0,145.1,145.21,severe [drilling disturbance],7.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,1.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-19X-CC-A,340,U1395,A,19,19-CC,X,CC,A,11.0,16.0,145.21,145.26,,,,,,,,,,,,PAL SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-20X-CC-A,340,U1395,A,20,20-CC,X,CC,A,0.0,9.0,154.7,154.79,severe [drilling disturbance],7.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,1.0,95.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,5.0,cobble [T07],100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-20X-CC-A,340,U1395,A,20,20-CC,X,CC,A,9.0,12.0,154.79,154.82,,,,,,,,,,,,PAL SAMPLE,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-20X-CC-A,340,U1395,A,20,20-CC,X,CC,A,12.0,17.0,154.82,154.87,destroyed [drilling disturbance],8.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,1.0,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-20X-CC-A,340,U1395,A,20,20-CC,X,CC,A,17.0,23.0,154.87,154.93,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,bioturbated.,,,,,,,,,,,,
340-U1395A-21X-1-A,340,U1395,A,21,21-1,X,1,A,0.0,10.0,164.3,164.4,severe [drilling disturbance],7.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-1-A,340,U1395,A,21,21-1,X,1,A,0.0,77.0,164.3,165.07,moderate to high [drilling disturbance],5.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,0.0,32.0,165.07,165.39,severe [drilling disturbance],7.0,mudstone [USGS],60.0,silt-fine mud [T07],2.0,calcareous sandstone or tuff [Leg210],40.0,fine sand [T07],4.0,100.0,hemipelagic sediments,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,32.0,36.0,165.39,165.43,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,36.0,44.0,165.43,165.51,severe [drilling disturbance],7.0,calcareous sandstone or tuff [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,ripple cross laminae?,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,44.0,48.0,165.51,165.55,destroyed [drilling disturbance],8.0,calcareous sandstone or tuff [Leg210],50.0,fine medium sand [T07],5.0,volcaniclastic-sandstone [BGS-S81],50.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,48.0,49.5,165.55,165.565,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,49.5,50.0,165.565,165.57,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,silt-fine mud [T07],2.0,,,,,100.0,parallel lamina,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-21X-CC-A,340,U1395,A,21,21-CC,X,CC,A,50.0,52.0,165.57,165.59,severe [drilling disturbance],7.0,calcareous sandstone or tuff [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,ripple cross laminae? turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-1-A,340,U1395,A,22,22-1,X,1,A,0.0,32.0,168.9,169.22,moderate [drilling disturbance],4.0,lime mudstone [USGS],100.0,,,,,,,100.0,"thin parallel laminated mud, with bioturbation",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-1-A,340,U1395,A,22,22-1,X,1,A,32.0,48.0,169.22,169.38,slight [drilling disturbance],2.0,mudstone [USGS],100.0,,,,,,,100.0,massive mud,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-1-A,340,U1395,A,22,22-1,X,1,A,48.0,55.0,169.38,169.45,slight [drilling disturbance],2.0,calcareous sandstone or tuff [Leg210],100.0,,,,,,,100.0,diffuse cross laminae,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-1-A,340,U1395,A,22,22-1,X,1,A,55.0,62.0,169.45,169.52,slight [drilling disturbance],2.0,calcareous sandstone or tuff [Leg210],100.0,,,,,,,100.0,"sharp erosive contact, ripple cross laminae, turbidite",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-1-A,340,U1395,A,22,22-1,X,1,A,62.0,100.0,169.52,169.9,moderate to high [drilling disturbance],5.0,mudstone [USGS],100.0,,,,,,,100.0,"bioturbated, green layers at 68 cm, 90-96 cm depth",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,0.0,21.0,169.9,170.11,severe [drilling disturbance],7.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,"mottled,  bioturbated mud",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,27.0,31.0,170.17,170.21,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,bioturbated,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,31.0,33.0,170.21,170.23,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,"ripple cross laminae, turbidite",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,33.0,37.0,170.23,170.27,destroyed [drilling disturbance],8.0,mudstone [USGS],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,37.0,40.0,170.27,170.3,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,"ripple cross laminae, turbidite",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-22X-CC-A,340,U1395,A,22,22-CC,X,CC,A,40.0,48.0,170.3,170.38,moderate to high [drilling disturbance],5.0,calcareous sandstone or tuff [Leg210],100.0,fine medium sand [T07],5.0,,,,,100.0,"parallel laminae, turbidite",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,0.0,5.0,173.9,173.95,moderate [drilling disturbance],4.0,volcaniclastic-sandstone [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,5.0,26.0,173.95,174.16,destroyed [drilling disturbance],8.0,calcareous sandstone or tuff [Leg210],100.0,fine sand [T07],4.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,26.0,62.0,174.16,174.52,destroyed [drilling disturbance],8.0,mudstone [USGS],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,62.0,64.0,174.52,174.54,minimal [drilling disturbance],1.0,volcaniclastic-mudstone [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,64.0,86.0,174.54,174.76,moderate [drilling disturbance],4.0,volcaniclastic-sandstone [BGS-S81],100.0,fine medium sand [T07],5.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,86.0,123.0,174.76,175.13,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,123.0,130.0,175.13,175.2,moderate [drilling disturbance],4.0,volcaniclastic-sandstone [BGS-S81],100.0,fine medium sand [T07],5.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,130.0,143.0,175.2,175.33,moderate [drilling disturbance],4.0,mudstone [USGS],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,143.0,148.0,175.33,175.38,moderate [drilling disturbance],4.0,volcaniclastic-mudstone [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-1-A,340,U1395,A,23,23-1,X,1,A,148.0,151.0,175.38,175.41,moderate to high [drilling disturbance],5.0,volcaniclastic-sandstone [BGS-S81],100.0,fine mud [T07],3.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,0.0,8.0,175.41,175.49,destroyed [drilling disturbance],8.0,volcaniclastic-mudstone [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,8.0,19.0,175.49,175.6,slight [drilling disturbance],2.0,volcaniclastic-mudstone [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,19.0,22.0,175.6,175.63,,,,,,,,,,,,PAL,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,22.0,23.0,175.63,175.64,slight [drilling disturbance],2.0,volcaniclastic-mudstone [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,23.0,25.5,175.64,175.665,high [drilling disturbance],6.0,volcaniclastic-mudstone [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,25.5,34.0,175.665,175.75,high [drilling disturbance],6.0,mudstone [USGS],100.0,very fine mud [T07],1.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,34.0,36.0,175.75,175.77,destroyed [drilling disturbance],8.0,volcaniclastic-mudstone [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-23X-CC-A,340,U1395,A,23,23-CC,X,CC,A,36.0,47.0,175.77,175.88,high [drilling disturbance],6.0,volcaniclastic-mudstone [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-24X-CC-A,340,U1395,A,24,24-CC,X,CC,A,0.0,21.0,183.4,183.61,destroyed [drilling disturbance],8.0,calcareous sandstone or tuff [Leg210],100.0,medium sand [T07],6.0,,,,,100.0,fragments of hemipelagic sediments,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-24X-CC-A,340,U1395,A,24,24-CC,X,CC,A,24.0,29.0,183.64,183.69,moderate to high [drilling disturbance],5.0,mudstone [USGS],80.0,silt-fine mud [T07],2.0,calcareous sandstone or tuff [Leg210],20.0,fine sand [T07],4.0,100.0,bedded hemipelagic sediments of silt to fine sand in size,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-24X-CC-A,340,U1395,A,24,24-CC,X,CC,A,29.0,33.0,183.69,183.73,moderate to high [drilling disturbance],5.0,calcareous sandstone or tuff [Leg210],100.0,medium sand [T07],6.0,,,,,100.0,hemipelagic sandstone,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,0.0,8.0,193.0,193.08,moderate [drilling disturbance],4.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,biogenic clast,angular,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,8.0,10.0,193.08,193.1,high [drilling disturbance],6.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,50.0,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,well rounded tuff conglomerate (pebble) ,rounded,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,10.0,18.0,193.1,193.18,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,18.0,60.0,193.18,193.6,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,60.0,64.0,193.6,193.64,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,64.0,67.0,193.64,193.67,high [drilling disturbance],6.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,67.0,74.0,193.67,193.74,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,74.0,78.0,193.74,193.78,high [drilling disturbance],6.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,78.0,80.0,193.78,193.8,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,80.0,85.0,193.8,193.85,high [drilling disturbance],6.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,85.0,100.0,193.85,194.0,moderate [drilling disturbance],4.0,calcareous sandstone or tuff [Leg210],95.0,fine sand [T07],4.0,volcaniclastic-sandstone [BGS-S81],5.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,100.0,103.0,194.0,194.03,high [drilling disturbance],6.0,mudstone [USGS],95.0,silt-fine mud [T07],2.0,volcaniclastic-mudstone [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,100.0,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-25X-1-A,340,U1395,A,25,25-1,X,1,A,103.0,110.0,194.03,194.1,moderate [drilling disturbance],4.0,lime mudstone [USGS],100.0,very fine mud [T07],1.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
