Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-25X-2-A,342,U1410,A,25,25-2,X,2,A,0,150,229,230.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"subtle changes in color toward reddish-brown (5YR 8/1), between 72 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1410A-25X-3-A,342,U1410,A,25,25-3,X,3,A,0,150,230.5,232,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"subtle changes in color toward reddish-brown (5YR 8/1), between 0 and 10 cm, 27 and 49 cm, 117 and 127 cm
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1410A-25X-4-A,342,U1410,A,25,25-4,X,4,A,0,90,232,232.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"subtle changes in color toward reddish-brown (5YR 8/1), between 10 and 28 cm, 73 and 81 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1410A-25X-CC-A,342,U1410,A,25,25-CC,X,CC,A,0,24,232.9,233.23,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1410A-26X-1-A,342,U1410,A,26,26-1,X,1,A,11,139,237.1,238.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"subtle color changes, more pinkish between 27 and 40 cm, 67 to 80 cm, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410A-26X-2-A,342,U1410,A,26,26-2,X,2,A,0,150,238.6,240.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,color changes mostly due to biscuiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410A-26X-3-A,342,U1410,A,26,26-3,X,3,A,0,150,240.1,241.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,somewhat pinker between 50 and 72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410A-26X-4-A,342,U1410,A,26,26-4,X,4,A,0,150,241.6,243.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,somewhat pinker between 40 and 63 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410A-26X-5-A,342,U1410,A,26,26-5,X,5,A,0,150,243.1,244.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410A-26X-6-A,342,U1410,A,26,26-6,X,6,A,0,47,244.6,245.07,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"cherts at 49 to 50 cm, 58 to 62 cm (brown,7.5YR 6/4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-26X-6-A,342,U1410,A,26,26-6,X,6,A,47,51,245.07,245.11,,chert [MMK88],,chert ,7.5YR 6/4 (light brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1410A-26X-6-A,342,U1410,A,26,26-6,X,6,A,51,58,245.11,245.18,,chert [MMK88],,chert ,7.5YR 6/4 (light brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1410A-26X-6-A,342,U1410,A,26,26-6,X,6,A,58,63,245.18,245.23,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-26X-6-A,342,U1410,A,26,26-6,X,6,A,63,120,245.23,245.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-26X-CC-A,342,U1410,A,26,26-CC,X,CC,A,0,23,245.8,246.13,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,chert at the base,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-1-A,342,U1410,A,27,27-1,X,1,A,9,130,246.7,248,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-1-A,342,U1410,A,27,27-1,X,1,A,130,133,248,248.03,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 5/6 (strong brown),,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-1-A,342,U1410,A,27,27-1,X,1,A,133,150,248.03,248.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-2-A,342,U1410,A,27,27-2,X,2,A,0,28,248.2,248.48,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-2-A,342,U1410,A,27,27-2,X,2,A,28,30,248.48,248.5,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 6/6 (reddish yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-2-A,342,U1410,A,27,27-2,X,2,A,30,109,248.5,249.29,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-2-A,342,U1410,A,27,27-2,X,2,A,109,120,249.29,249.4,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 6/6 (reddish yellow),,,,moderate_339 [DB91],4,,4 chert layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-2-A,342,U1410,A,27,27-2,X,2,A,120,150,249.4,249.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-3-A,342,U1410,A,27,27-3,X,3,A,0,137,249.7,251.07,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-3-A,342,U1410,A,27,27-3,X,3,A,137,139,251.07,251.09,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 5/6 (strong brown),,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-3-A,342,U1410,A,27,27-3,X,3,A,139,143,251.09,251.13,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-3-A,342,U1410,A,27,27-3,X,3,A,143,150,251.13,251.2,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 5/6 (strong brown),,,,absent_339 [DB91],1,,dropstones?,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-4-A,342,U1410,A,27,27-4,X,4,A,0,150,251.2,252.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-5-A,342,U1410,A,27,27-5,X,5,A,0,140,252.7,254.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides: darker particles at 65 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-6-A,342,U1410,A,27,27-6,X,6,A,0,52,254.2,254.72,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides: darker particles at 65 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-6-A,342,U1410,A,27,27-6,X,6,A,52,54,254.72,254.74,,chert [MMK88],with foraminifers [Leg339],chert  with foraminifers [Leg339],7.5YR 5/6 (strong brown),,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert   with foraminifers [Leg339],,,,,,
342-U1410A-27X-6-A,342,U1410,A,27,27-6,X,6,A,54,72,254.74,254.92,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-27X-CC-A,342,U1410,A,27,27-CC,X,CC,A,0,16,254.92,255.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-28X-1-A,342,U1410,A,28,28-1,X,1,A,5,150,256.3,257.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides: darker particles at 65 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-28X-2-A,342,U1410,A,28,28-2,X,2,A,0,17,257.8,257.97,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1410A-28X-2-A,342,U1410,A,28,28-2,X,2,A,17,53,257.97,258.33,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"darker, intervals with disseminated sulfides: darker particles at 65 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410A-28X-CC-A,342,U1410,A,28,28-CC,X,CC,A,0,32,258.33,258.91,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
,342,U1410,A,28,28-CC,X,CC,A,40,58,258.33,258.91,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
