taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,kingdom_taxon_id,kingdom_taxon_name,phylum_taxon_id,phylum_taxon_name,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,genus_taxon_id,genus_taxon_name,species_taxon_id,species_taxon_name
benthic_forams,Cibicidoides sulzensis,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides supiratus,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides tholus,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides trincherasensis,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides trinitatensis,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides tuxpamensis,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides ungerianus,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides verrucosus,,,,,,,,,,,,,,,,,
benthic_forams,Cibicidoides westi,,,,,,,,,,,,,,,,,
benthic_forams,Citharina rakauroana,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina anglica,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina arenata,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina aspera,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina columnatortilis,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina midwayensis,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina petrosa,,,,,,,,,,,,,,,,,
benthic_forams,Clavulina tricarinata,,,,,,,,,,,,,,,,,
benthic_forams,Clinapertina inflata,,,,,,,,,,,,,,,,,
benthic_forams,Globocassidulina arata,,,,,,,,,,,,,,,,,
benthic_forams,Conorbina brotzeni,,,,,,,,,,,,,,,,,
benthic_forams,Conotrochammina whangaia,154038,Conotrochammina whangaia,species,87643,Chromista,71228,Foraminifera,,,,,154036,Conotrochamminidae,1155,Conotrochammina,154038,Conotrochammina whangaia
benthic_forams,Cribroelphidium poeyanum,241517,Cribroelphidium poeyanum,species,87643,Chromista,71228,Foraminifera,,,,,82206,Elphidiidae,1184,Cribroelphidium,241517,Cribroelphidium poeyanum
benthic_forams,Cribrononion lidoense,,,,,,,,,,,,,,,,,
benthic_forams,Cribrostomoides arenaceus,,,,,,,,,,,,,,,,,
benthic_forams,Cribrostomoides canariensis,,,,,,,,,,,,,,,,,
benthic_forams,Cribrostomoides nitidus,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina complanata,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina deformis,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina japonica,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina pusilla,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina rotundata,,,,,,,,,,,,,,,,,
benthic_forams,Cyclammina trullisata,,,,,,,,,,,,,,,,,
benthic_forams,Cyclogyra fohacea,,,,,,,,,,,,,,,,,
benthic_forams,Cyclogyra involvens,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina aculeata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina baggi,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina basiplanata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina catenula,352077,Dentalina catenula,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352077,Dentalina catenula
benthic_forams,Dentalina cocoaensis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina colei,352078,Dentalina colei,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352078,Dentalina colei
benthic_forams,Dentalina consobrina,352079,Dentalina consobrina,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352079,Dentalina consobrina
benthic_forams,Dentalina cooperensis,352080,Dentalina cooperensis,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352080,Dentalina cooperensis
benthic_forams,Dentalina cylindroides,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina distincta,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina dusenburyi,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina eocenica,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina filiformis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina frobisherensis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina halkyardi,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina hirsuta,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina inepta,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina inflexa,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina ittae,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina jacksonensis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina legumen,352083,Dentalina legumen,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352083,Dentalina legumen
benthic_forams,Dentalina leguminiformis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina mucronata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina neugeboreni,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina pauperata,352086,Dentalina pauperata,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352086,Dentalina pauperata
benthic_forams,Nodosaria pseudo-obliquestriata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina semilaevis,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina soluta,352097,Nodosaria soluta,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1952,Nodosaria,352097,Nodosaria soluta
benthic_forams,Dentalina solvata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina spinosa,352090,Dentalina spinosa,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,1260,Dentalina,352090,Dentalina spinosa
benthic_forams,Dentalina subcostata,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina subguttifera,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina tauricornus,,,,,,,,,,,,,,,,,
benthic_forams,Dentalina vertebralis,,,,,,,,,,,,,,,,,
benthic_forams,Dentostomina guraboensis,,,,,,,,,,,,,,,,,
benthic_forams,Dictyoconus floridanus,,,,,,,,,,,,,,,,,
benthic_forams,Dictyoconus saipanensis,,,,,,,,,,,,,,,,,
benthic_forams,Discanomalina semiipunctata,,,,,,,,,,,,,,,,,
benthic_forams,Discopulvinulina bertheloti,,,,,,,,,,,,,,,,,
benthic_forams,Discorbis ciperense,,,,,,,,,,,,,,,,,
benthic_forams,Discorbis nitida,,,,,,,,,,,,,,,,,
benthic_forams,Discorbis perovalis,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia beloides,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia bulletta,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia gradata,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia hostaensis,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia hyperconica,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia principensis,,,,,,,,,,,,,,,,,
benthic_forams,Dorothia retusa,,,,,,,,,,,,,,,,,
benthic_forams,Dyocibicides perforata,,,,,,,,,,,,,,,,,
benthic_forams,Eggerella propinqua,,,,,,,,,,,,,,,,,
benthic_forams,Eggerella trochoidea,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina amina,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina bosoensis,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina bradyi,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina carribea,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina compressa,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina gibbera,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina hystrix,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina pacific,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina serrata,,,,,,,,,,,,,,,,,
benthic_forams,Ehrenbergina spinossissima,,,,,,,,,,,,,,,,,
benthic_forams,Eilohedra levicula,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsodimorphina subcompacta,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina decurta,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina exponens,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina labiata,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina laevigata,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina mappa,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina multicostata,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina principiens,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina subconica,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina velascoensis,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoidella pleurostomelloides,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoidella robusta,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoidina ellipsoides,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsolagena barri,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsonodosaria decurta,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsonodosaria mappa,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsonodosaria multicostata,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsopolymorphina brevis,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium advena,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium alvarezianum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium bartletti,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium batialis,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium clavatum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium discoidale,241521,Elphidium discoidale,species,87643,Chromista,71228,Foraminifera,,,,,82206,Elphidiidae,1342,Elphidium,241521,Elphidium discoidale
benthic_forams,Elphidium excavatum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium hiltermanni,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium incertum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium jensini,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium lene,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium nitidum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium pulvereum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium reginum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium sagra,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium subarcticum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium subincertum,,,,,,,,,,,,,,,,,
benthic_forams,Elphidium translucens,,,,,,,,,,,,,,,,,
benthic_forams,Entosolenia longispina,,,,,,,,,,,,,,,,,
benthic_forams,Entosolenia orbignyana,,,,,,,,,,,,,,,,,
benthic_forams,Eoconuloides wellsi,,,,,,,,,,,,,,,,,
benthic_forams,Eoeponidella pulchella,,,,,,,,,,,,,,,,,
benthic_forams,Eorupertia bermudezi,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella bradyana,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella naraensis,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella nipponica,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella obesa,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella rotunda,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella rugosa,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella subperuviana,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella takayanagi,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella tamana,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella umbonifera,,,,,,,,,,,,,,,,,
benthic_forams,Epistominella umboniformis,,,,,,,,,,,,,,,,,
benthic_forams,Eponides abuillotensis,,,,,,,,,,,,,,,,,
benthic_forams,Eponides bollii,,,,,,,,,,,,,,,,,
benthic_forams,Eponides bradyi,,,,,,,,,,,,,,,,,
benthic_forams,Eponides frigidus,,,,,,,,,,,,,,,,,
benthic_forams,Eponides hillebrandti,,,,,,,,,,,,,,,,,
benthic_forams,Eponides lotus,,,,,,,,,,,,,,,,,
benthic_forams,Eponides petricosa,,,,,,,,,,,,,,,,,
benthic_forams,Eponides plummerae,,,,,,,,,,,,,,,,,
benthic_forams,Eponides polius,,,,,,,,,,,,,,,,,
benthic_forams,Eponides pusillus,,,,,,,,,,,,,,,,,
benthic_forams,Eponides subcandidulus,,,,,,,,,,,,,,,,,
benthic_forams,Eponides tumidulus,,,,,,,,,,,,,,,,,
benthic_forams,Eponides umbonatus,355085,Eponides umbonatus,species,87643,Chromista,71228,Foraminifera,428504,Globothalamea,279579,Rotaliida,82203,Discorbidae,1401,Eponides,355085,Eponides umbonatus
benthic_forams,Eponides wedellensis,,,,,,,,,,,,,,,,,
benthic_forams,Eulepidina ephippioides,,,,,,,,,,,,,,,,,
benthic_forams,Euuvigerina notohispida,,,,,,,,,,,,,,,,,
benthic_forams,Favocassidulina australis,,,,,,,,,,,,,,,,,
benthic_forams,Favocassidulina costata,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina agassizi,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina anectus,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina annectens,202101,Fissurina annectens,species,87643,Chromista,71228,Foraminifera,,,,,103766,Buliminidae,1439,Fissurina,202101,Fissurina annectens
benthic_forams,Fissurina bisulcata,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina capillosa,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina carteri,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina comata,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina danica,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina dominicana,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina fimbriata,202122,Fissurina fimbriata,species,87643,Chromista,71228,Foraminifera,,,,,103766,Buliminidae,1439,Fissurina,202122,Fissurina fimbriata
benthic_forams,Fissurina flintiana,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina globosa,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina kerguelensis,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina kugleri,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina laevigata,202114,Fissurina laevigata,species,87643,Chromista,71228,Foraminifera,,,,,103766,Buliminidae,1439,Fissurina,202114,Fissurina laevigata
benthic_forams,Fissurina solida,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina spinosa,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina staphylleraria,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina subformosa,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina trigonomarginata,,,,,,,,,,,,,,,,,
benthic_forams,Fissurina ventricosa,,,,,,,,,,,,,,,,,
benthic_forams,Flintina droogeri,,,,,,,,,,,,,,,,,
benthic_forams,Florilus elongatum,,,,,,,,,,,,,,,,,
benthic_forams,Florilus labradoricum,,,,,,,,,,,,,,,,,
benthic_forams,Francesita advena,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia archiacana,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia inaequalis,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia midwayensis,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia mucronata,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia nacheolensis,,,,,,,,,,,,,,,,,
benthic_forams,Frondicularia zeuria,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina bramletti,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina californiensis,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina ciperana,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina cornuta,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina davisi-complanata,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina dibollensis,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina punctata,241033,Fursenkoina punctata,species,87643,Chromista,71228,Foraminifera,,,,,241030,Fursenkoinidae,1460,Fursenkoina,241033,Fursenkoina punctata
benthic_forams,Fursenkoina rotundata,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina sandiegoensis,,,,,,,,,,,,,,,,,
benthic_forams,Fursenkoina squammosa,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina aisanna,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina arenaria,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina atlantica,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina bentonensis,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina dividens,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina hiltermanni,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina inflata,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina jacksonensis,477974,Gaudryina (Pseudogaudryina) jacksonensis,species,87643,Chromista,71228,Foraminifera,,,428780,Lituolida,112277,Verneuilinidae,1476,Gaudryina,477974,Gaudryina (Pseudogaudryina) jacksonensis
benthic_forams,Gaudryina laevigata,351891,Gaudryina laevigata,species,87643,Chromista,71228,Foraminifera,,,428780,Lituolida,112277,Verneuilinidae,1476,Gaudryina,351891,Gaudryina laevigata
benthic_forams,Gaudryina pseudocollinsi,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina retusa,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina reusii,,,,,,,,,,,,,,,,,
benthic_forams,Gaudryina solida,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella barremiana,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella beccariiformis,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella capitata,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella danica,477342,Gavelinella danica,species,87643,Chromista,71228,Foraminifera,428504,Globothalamea,279579,Rotaliida,112328,Gavelinellidae,1480,Gavelinella,477342,Gavelinella danica
benthic_forams,Gavelinella dayi,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella intermedia,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella micra,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella rubiginosa,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella semicribrata,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella velascoensis,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinella venezuelana,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinopsis lobatus,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinopsis translucens,,,,,,,,,,,,,,,,,
benthic_forams,Gavelinopsis avalonensis,,,,,,,,,,,,,,,,,
benthic_forams,Glabratella kartvelica,,,,,,,,,,,,,,,,,
benthic_forams,Glabratella wrightii,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina barbata,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina hoeglundi,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina ovula,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina pyrula,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina spinifera,,,,,,,,,,,,,,,,,
benthic_forams,Globobulimina subglobosa,,,,,,,,,,,,,,,,,
benthic_forams,Globocassidulina bicornis,,,,,,,,,,,,,,,,,
benthic_forams,Globocassidulina crass,,,,,,,,,,,,,,,,,
benthic_forams,Globocassidulina ornata,,,,,,,,,,,,,,,,,
benthic_forams,Globocassidulina rossensis,,,,,,,,,,,,,,,,,
benthic_forams,Globulina lacrima,,,,,,,,,,,,,,,,,
benthic_forams,Goesella flintii,,,,,,,,,,,,,,,,,
benthic_forams,Goesella guraboensis,,,,,,,,,,,,,,,,,
benthic_forams,Guttulina adhaerens,,,,,,,,,,,,,,,,,
benthic_forams,Guttulina caudita,,,,,,,,,,,,,,,,,
benthic_forams,Guttulina hantkeni,,,,,,,,,,,,,,,,,
benthic_forams,Guttulina irregularis,354824,Guttulina irregularis,species,87643,Chromista,71228,Foraminifera,428875,Nodosariata,429590,Polymorphinida,103764,Polymorphinidae,1563,Guttulina,354824,Guttulina irregularis
benthic_forams,Guttulina sororia,,,,,,,,,,,,,,,,,
benthic_forams,Guttulina trigonula,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina acuta,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina altiformis,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina altispira,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina angustiumbilicata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina broeckhiana,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina complanata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina condoni,355075,Gyroidina condoni,species,87643,Chromista,71228,Foraminifera,428504,Globothalamea,279579,Rotaliida,112328,Gavelinellidae,1566,Gyroidina,355075,Gyroidina condoni
benthic_forams,Gyroidina delicata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina depressa,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina florealis,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina girardana,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina globosa,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina io,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina lamarckiana,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina multilocula,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina nipponicua,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina nitida,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina nitidula,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina orbicularis,355077,Gyroidina orbicularis,species,87643,Chromista,71228,Foraminifera,428504,Globothalamea,279579,Rotaliida,112328,Gavelinellidae,1566,Gyroidina,355077,Gyroidina orbicularis
benthic_forams,Gyroidina parva,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina perampla,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina planata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina planulata,355078,Gyroidina planulata,species,87643,Chromista,71228,Foraminifera,428504,Globothalamea,279579,Rotaliida,112328,Gavelinellidae,1566,Gyroidina,355078,Gyroidina planulata
benthic_forams,Gyroidina prominula,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina quinqueloba,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina rothwelli,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina rotundimargo,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina soldani,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina solida,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina subtener,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina tenera,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidina umbonata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides complanata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides girardana,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides girardena,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides jarvisi,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides octacameratus,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides peramplus,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides pleautata,,,,,,,,,,,,,,,,,
benthic_forams,Gyroidinoides quadratus,,,,,,,,,,,,,,,,,
benthic_forams,Hofkeruva zeacuminata,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia basiloba,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia boueana,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia cushmani,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia elegans,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia illingi,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia isidroensis,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia mexicana,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia nitidula,,,,,,,,,,,,,,,,,
benthic_forams,Hanzawaia simplex,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides bradyi,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides carinatus,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides eggeri,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides foliaceous,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides indentatus,,,,,,,,,,,,,,,,,
benthic_forams,Haplophragmoides scitulus,,,,,,,,,,,,,,,,,
benthic_forams,Hyalinea balthica,,,,,,,,,,,,,,,,,
benthic_forams,Helenina anderseni,,,,,,,,,,,,,,,,,
benthic_forams,Helicolepidina paucispira,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa cicatricosus,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa grimsdalei,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa kullenbergi,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa mexicana,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa pseudoungeriana,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa reussi,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa rugosa,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa subspirita,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa trincherasensis,,,,,,,,,,,,,,,,,
benthic_forams,Heterolepa ungeriana,,,,,,,,,,,,,,,,,
benthic_forams,Heterostegina borneensis,,,,,,,,,,,,,,,,,
benthic_forams,Heterostegina saipanensis,393206,Heterostegina saipanensis,species,87643,Chromista,71228,Foraminifera,,,,,103799,Nummulitidae,1623,Heterostegina,393206,Heterostegina saipanensis
benthic_forams,Heterostegina suborbicularis,,,,,,,,,,,,,,,,,
benthic_forams,Hoeglundina elegans,,,,,,,,,,,,,,,,,
benthic_forams,Hopkinsina wakimotoensis,,,,,,,,,,,,,,,,,
benthic_forams,Hormosina carpenteri,,,,,,,,,,,,,,,,,
benthic_forams,Hormosina glabra,,,,,,,,,,,,,,,,,
benthic_forams,Hormosina globulifera,,,,,,,,,,,,,,,,,
benthic_forams,Hormosina ovulum,,,,,,,,,,,,,,,,,
benthic_forams,Hyperammina cylindrica,,,,,,,,,,,,,,,,,
benthic_forams,Islandiella californica,,,,,,,,,,,,,,,,,
benthic_forams,Islandiella cushmani,,,,,,,,,,,,,,,,,
benthic_forams,Islandiella helenae,,,,,,,,,,,,,,,,,
benthic_forams,Islandiella teretis,,,,,,,,,,,,,,,,,
benthic_forams,Jaculella acuta,,,,,,,,,,,,,,,,,
benthic_forams,Kalamopsis grzybowski,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella aegra,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella alticamera,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella apicularis,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella biformis,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella cheilostoma,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella exilis,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella hantkeniana,,,,,,,,,,,,,,,,,
benthic_forams,Karreriella monumentensis,,,,,,,,,,,,,,,,,
